,user_id,new_age,group_age,"('amount_usd', 'charity')","('amount_usd', 'culture')","('amount_usd', 'education')","('amount_usd', 'flat fee')","('amount_usd', 'food')","('amount_usd', 'fun')","('amount_usd', 'health')","('amount_usd', 'house')","('amount_usd', 'other')","('amount_usd', 'shopping')","('amount_usd', 'sports')","('amount_usd', 'supermarket')","('amount_usd', 'tech')","('amount_usd', 'transportation')","('amount_usd', 'travel')"
191,user_191,34,30-39,0.0,406.35,0.0,1276.72,426.13,23.5,0.0,0.0,1800.0,14.99,0.0,1406.4600000000003,12.4,59.349999999999994,568.87
192,user_192,22,18-29,0.0,0.0,0.0,315.99,76.44,0.0,0.0,0.0,1.89,14.0,0.0,194.46,0.0,185.70000000000002,0.0
193,user_193,23,18-29,0.0,0.0,0.0,963.2799999999999,483.7,290.93999999999994,27.96,167.88,55.739999999999995,1084.2,0.0,322.37,0.0,193.27,36.78
194,user_194,52,50-59,0.0,0.0,1.7,0.0,172.52,0.0,0.0,0.0,0.0,68.8,0.0,21.35,0.0,0.55,0.0
195,user_195,64,60+,,,,,,,,,,,,,,,
196,user_196,35,30-39,0.0,0.0,0.0,8.51,133.79999999999998,0.0,0.0,0.0,52.49,36.48,0.0,8.5,0.0,65.3,37.75
197,user_197,35,30-39,0.0,0.0,0.0,961.41,11.92,0.0,0.0,0.0,9.29,0.0,0.0,0.0,0.0,0.0,0.0
198,user_198,29,18-29,0.0,0.0,0.0,566.71,763.7099999999999,106.04999999999998,60.43,0.0,123.9,79.02,0.0,432.41999999999996,0.0,0.0,133.43
199,user_199,40,40-49,0.0,409.97999999999996,0.0,470.70000000000005,139.73000000000002,68.2,0.0,0.0,83.08,104.32999999999998,0.0,629.17,0.0,0.0,880.87
200,user_200,37,30-39,,,,,,,,,,,,,,,
201,user_201,36,30-39,0.0,5.87,0.0,0.0,76.47999999999999,14.52,0.0,0.0,1.87,0.0,0.0,17.89,0.0,46.81,0.0
202,user_202,31,30-39,29.08,48.34,0.0,585.33,1251.6399999999996,797.67,39.989999999999995,510.42999999999995,279.32,194.64000000000001,470.75000000000006,425.1799999999999,102.50999999999999,266.68,697.4399999999999
203,user_203,44,40-49,,,,,,,,,,,,,,,
204,user_204,28,18-29,0.0,22.39,0.0,50.89,0.0,14.85,0.0,0.0,1.98,19.84,0.0,11.41,4.94,0.0,0.0
205,user_205,26,18-29,,,,,,,,,,,,,,,
206,user_206,31,30-39,0.0,0.0,0.0,0.0,2.76,19.88,0.0,0.0,2.35,0.0,0.0,10.68,0.0,0.0,0.0
207,user_207,23,18-29,0.0,0.0,0.0,0.0,0.0,17.880000000000003,0.0,0.0,0.0,0.0,0.0,58.55,0.0,0.0,0.0
208,user_208,30,30-39,0.0,324.1,0.0,566.86,915.2100000000002,395.4599999999999,246.46,201.75,403.88,134.0,0.0,905.8099999999998,0.0,234.56000000000006,0.0
209,user_209,44,40-49,0.0,703.44,0.0,73.06,2220.0699999999997,190.8,35.75,48.71,63.199999999999996,266.59000000000003,18.189999999999998,616.71,0.0,128.47999999999996,1484.4699999999998
210,user_210,53,50-59,,,,,,,,,,,,,,,
211,user_211,46,40-49,0.0,0.0,0.0,0.0,182.15,176.26,0.0,0.0,0.0,43.61,0.0,175.09,0.0,36.29,5152.33
212,user_212,31,30-39,,,,,,,,,,,,,,,
213,user_213,22,18-29,0.0,1.62,0.0,17.02,31.659999999999997,67.32,0.0,0.0,0.0,34.96,0.0,8.49,0.0,7.23,0.0
214,user_214,41,40-49,0.0,0.0,0.0,728.95,44.83,41.62,36.550000000000004,29.47,179.09,0.0,0.0,67.09,0.0,0.0,124.97
215,user_215,31,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93,0.0,0.0,0.0
216,user_216,30,30-39,0.0,2.55,0.0,241.88,432.63000000000005,19.4,0.0,0.0,65.09,0.0,0.0,240.54,0.0,17.33,374.59000000000003
217,user_217,32,30-39,,,,,,,,,,,,,,,
218,user_218,44,40-49,0.0,69.36999999999999,24.770000000000003,9038.299999999997,49.31999999999999,393.76,86.05,81.66,10.17,1263.0700000000004,0.0,897.2699999999999,0.0,17.049999999999997,136.01000000000002
219,user_219,58,50-59,0.0,0.0,0.0,42.95,90.78999999999999,12.75,0.0,0.0,15.98,26.409999999999997,0.0,42.83,0.0,0.0,0.0
220,user_220,57,50-59,0.0,0.0,0.0,18.61,36.69,23.4,0.0,0.0,0.0,60.03,0.0,0.0,0.0,12.89,7.23
221,user_221,28,18-29,0.0,0.0,0.0,200.0,22.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,user_222,33,30-39,0.0,488.27000000000004,29.3,1636.1899999999998,5502.8,1571.74,262.59,116.42,328.44,2307.13,65.49,2571.959999999999,103.4,741.0700000000002,5070.179999999999
223,user_223,49,40-49,0.0,0.0,0.0,0.0,54.2,0.0,0.0,124.77000000000001,94.08,285.18,0.0,23.12,0.0,0.0,0.0
224,user_224,24,18-29,0.0,0.0,0.0,135.82999999999998,286.7800000000001,77.30999999999999,65.14999999999999,3.31,79.42,1230.2900000000002,0.0,160.56,0.0,158.79,120.87
225,user_225,39,30-39,0.0,0.0,0.0,0.0,0.0,41.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,user_226,29,18-29,0.0,0.0,0.0,110.0,213.81,81.08000000000001,0.0,0.0,9.2,99.95,0.0,228.71999999999997,19.869999999999997,55.39999999999999,250.07000000000002
227,user_227,31,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.81,0.0,0.0,0.0,0.0,0.0,0.0
228,user_228,45,40-49,0.0,27.24,0.0,4.35,289.52,0.0,0.0,30.97,0.0,0.0,0.0,253.58,0.0,58.69,82.52
229,user_229,27,18-29,0.0,35.22,0.0,307.28000000000003,163.5,13.66,25.119999999999997,0.0,9.190000000000001,3.64,0.0,105.00999999999999,0.0,12.19,0.0
230,user_230,20,18-29,0.0,42.05,0.0,102.02,460.0000000000001,189.89000000000001,15.379999999999999,4.0,37.16,253.81,191.87,390.95000000000005,0.0,145.26,491.49
231,user_231,24,18-29,0.0,31.49,0.0,224.26999999999998,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,user_232,28,18-29,,,,,,,,,,,,,,,
233,user_233,37,30-39,0.0,17.06,0.0,0.0,83.98000000000002,2.13,45.73,0.0,45.019999999999996,204.95,0.0,131.17000000000002,0.0,14.100000000000001,196.74
234,user_234,21,18-29,0.0,0.0,9.23,70.58999999999999,231.26000000000005,63.62,0.0,5.28,0.97,73.92999999999999,0.0,54.69,0.0,22.13,5.7
235,user_235,29,18-29,0.0,22.02,0.0,174.93,513.8399999999999,155.55,11.1,0.0,23.580000000000002,47.57,0.0,160.1,0.0,78.76,151.95
236,user_236,23,18-29,19.91,2.43,0.0,153.61,117.19999999999997,31.450000000000003,12.61,0.0,2.08,0.0,0.0,466.87000000000006,0.0,11.79,25.96
237,user_237,29,18-29,,,,,,,,,,,,,,,
238,user_238,32,30-39,0.0,5.69,0.0,17.650000000000002,40.99,0.0,0.0,0.0,0.0,9.280000000000001,0.0,49.230000000000004,11.38,0.0,0.0
239,user_239,30,30-39,50.0,123.13,0.0,864.74,662.5099999999999,45.379999999999995,17.91,0.0,156.82999999999998,7.99,6.4,255.0,0.0,115.34000000000002,936.31
240,user_240,26,18-29,0.0,30.169999999999998,0.0,3.12,612.3299999999998,0.0,16.06,0.0,115.77000000000001,109.67999999999999,0.0,442.77000000000004,27.87,242.16,42.980000000000004
241,user_241,65,60+,,,,,,,,,,,,,,,
242,user_242,30,30-39,0.0,7.57,0.0,0.0,14.45,0.0,6.45,12.57,0.0,0.0,0.0,63.879999999999995,0.0,0.0,0.0
243,user_243,30,30-39,0.0,0.0,0.0,0.0,9.59,34.04,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,490.54999999999995
244,user_244,42,40-49,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,10.91,0.0,0.0,4.96,0.0,0.0
245,user_245,27,18-29,0.0,6.47,0.0,229.78,229.98000000000002,29.02,0.0,15.32,5.99,79.02000000000001,0.0,51.050000000000004,0.0,156.33999999999997,325.81
246,user_246,41,40-49,0.0,0.0,0.0,447.9,11.260000000000002,0.0,18.39,2.29,0.0,0.0,0.0,58.440000000000005,0.0,0.0,14.43
247,user_247,35,30-39,0.0,0.0,0.0,78.46999999999998,47.010000000000005,0.0,51.06,0.0,6.3,174.25,0.0,463.4200000000001,0.0,0.0,0.0
248,user_248,45,40-49,0.0,90.95,0.0,7312.35,275.1,126.48,65.85,34.88,0.0,57.3,0.0,434.70000000000005,0.0,172.14999999999998,905.28
249,user_249,35,30-39,0.0,5.45,0.0,184.5,1757.7099999999998,555.45,103.31,0.0,0.0,1177.44,136.18,718.6600000000001,28.11,252.90000000000003,855.6300000000001
250,user_250,29,18-29,0.0,2.98,1.95,966.9800000000002,160.55,478.25,88.97,2.43,37.92,372.12,0.0,232.73999999999992,1.98,295.9799999999999,376.65999999999997
251,user_251,46,40-49,0.0,0.0,0.0,0.0,34.349999999999994,0.0,0.0,0.0,0.0,0.0,0.0,36.17,0.0,5.53,0.0
252,user_252,22,18-29,0.0,17.48,0.0,20.0,59.93,0.0,0.0,0.6,0.0,15.77,0.0,69.09,0.0,11.0,0.0
253,user_253,52,50-59,0.0,14.49,0.0,685.77,430.96,19.45,528.5600000000001,42.400000000000006,359.6,206.23000000000002,0.0,1138.3600000000004,41.3,369.93,476.97999999999996
254,user_254,33,30-39,0.0,385.40000000000003,0.0,316.87,3075.73,901.0600000000001,65.94,0.0,104.06,514.26,140.74,1447.1400000000003,35.0,1479.680000000001,303.0
255,user_255,54,50-59,0.0,0.0,0.0,89.94,0.0,0.0,0.0,0.0,18.65,87.63,0.0,89.25999999999999,0.0,0.0,78.87
256,user_256,65,60+,0.0,0.0,0.0,167.48000000000002,34.28,0.0,6.95,0.0,0.0,20.18,0.0,6.8,0.0,0.0,52.45
257,user_257,44,40-49,0.0,0.0,9.63,172.35,130.56,146.64,0.0,0.0,53.23,394.82,0.0,258.29999999999995,6.61,107.26,493.43000000000006
258,user_258,32,30-39,,,,,,,,,,,,,,,
259,user_259,38,30-39,,,,,,,,,,,,,,,
260,user_260,40,40-49,,,,,,,,,,,,,,,
261,user_261,53,50-59,,,,,,,,,,,,,,,
262,user_262,65,60+,,,,,,,,,,,,,,,
263,user_263,34,30-39,0.0,16.24,0.0,454.63,207.73,43.91,19.92,5.01,28.37,271.57,0.0,307.4800000000001,10.74,62.839999999999996,864.17
264,user_264,35,30-39,,,,,,,,,,,,,,,
265,user_265,28,18-29,0.0,0.0,16.63,8.51,188.59000000000003,16.14,16.12,0.0,5.22,165.64,0.0,57.81,0.0,162.93,247.17
266,user_266,26,18-29,0.0,42.84,0.0,599.28,232.07999999999998,172.70999999999998,0.0,0.0,25.26,17.48,0.0,29.8,0.0,11.629999999999999,525.8
267,user_267,37,30-39,0.0,141.68999999999997,14.64,2284.25,67.14,7.66,41.040000000000006,30.45,57.61,148.54999999999998,132.76,859.1999999999999,0.0,10.649999999999999,60.419999999999995
268,user_268,42,40-49,0.0,0.0,0.0,110.95,283.21,56.34,20.59,14.05,2.38,188.14,0.0,203.57000000000002,0.0,5.52,25.97
269,user_269,38,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,147.69
270,user_270,44,40-49,,,,,,,,,,,,,,,
271,user_271,36,30-39,0.0,0.0,0.0,152.54,0.0,42.09,0.0,0.0,0.0,0.0,0.0,128.27,0.0,0.0,0.0
272,user_272,24,18-29,0.0,0.0,0.0,213.05,24.090000000000003,0.0,0.0,0.0,686.2600000000001,2.0,0.0,47.870000000000005,0.0,27.990000000000002,63.0
273,user_273,44,40-49,,,,,,,,,,,,,,,
274,user_274,25,18-29,0.0,5.42,14.23,1107.59,14.479999999999999,0.0,0.0,0.0,55.620000000000005,4.71,0.0,86.61000000000001,0.0,1.5699999999999998,359.46000000000004
275,user_275,44,40-49,24.29,0.0,0.0,394.87,1067.6000000000001,42.89,46.379999999999995,91.57000000000001,210.96,6225.46,0.0,579.5899999999999,0.0,0.0,804.99
276,user_276,30,30-39,0.0,0.0,0.0,276.37,112.97,0.0,11.45,7.28,3.64,0.0,19.23,33.26,0.0,27.23,0.0
277,user_277,30,30-39,0.0,70.69,0.0,2010.7299999999996,752.4599999999999,259.75,326.08,182.78,34.78,298.31,53.47,648.48,23.55,119.57999999999998,2008.3899999999999
278,user_278,36,30-39,,,,,,,,,,,,,,,
279,user_279,49,40-49,0.0,41.06,0.0,731.08,976.82,194.85000000000002,75.91000000000001,0.0,930.79,820.27,0.0,216.58,0.0,38.14,760.4100000000001
280,user_280,31,30-39,0.0,0.0,0.0,272.33,156.69000000000003,25.529999999999998,61.269999999999996,0.0,0.0,85.06,0.0,5.98,0.0,0.0,0.0
281,user_281,27,18-29,0.0,4.26,0.0,19.1,441.5099999999999,83.38999999999999,27.939999999999998,15.29,0.0,431.1700000000001,0.0,721.6100000000002,0.0,105.85,80.52
282,user_282,48,40-49,0.0,0.0,0.0,0.0,16.939999999999998,26.17,0.0,2.06,2.5700000000000003,0.0,0.0,42.31,0.0,0.0,51.74
283,user_283,41,40-49,0.0,0.0,0.0,1286.0299999999997,1605.0800000000002,223.55999999999997,6.59,0.0,741.69,73.67,0.0,276.38,60.87,89.55999999999997,1318.9
284,user_284,21,18-29,0.0,0.0,0.0,9.94,10.57,0.0,0.0,0.0,0.8,21.27,0.0,9.120000000000001,0.0,182.82,0.0
285,user_285,50,50-59,0.0,57.08,0.0,0.0,57.3,0.0,0.0,8.51,23.6,0.0,0.0,22.27,0.0,10.57,0.0
286,user_286,32,30-39,0.0,37.53,0.0,205.27,248.35000000000002,45.82,79.92,0.0,70.42,72.22,0.0,376.85,8.94,52.230000000000004,56.17
287,user_287,46,40-49,,,,,,,,,,,,,,,
288,user_288,26,18-29,0.0,7.83,0.0,0.0,53.54,23.409999999999997,28.759999999999998,10.99,2.32,215.70999999999995,0.0,82.69,0.0,22.29,0.0
289,user_289,36,30-39,,,,,,,,,,,,,,,
290,user_290,41,40-49,0.0,0.0,0.0,149.63,0.0,0.0,0.0,0.0,2.39,4.33,0.0,57.17999999999999,0.0,19.740000000000002,0.0
291,user_291,65,60+,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0
292,user_292,31,30-39,0.0,228.7,0.0,225.0,153.73000000000002,40.489999999999995,1044.24,0.0,0.0,135.76,0.0,149.53,0.0,170.35,4.1
293,user_293,28,18-29,0.0,10.68,0.0,946.6399999999999,284.44000000000005,94.28999999999999,32.69,0.0,28.6,36.28,0.0,464.5000000000001,0.0,194.63000000000002,0.0
294,user_294,32,30-39,,,,,,,,,,,,,,,
295,user_295,27,18-29,0.0,23.49,0.0,129.94,53.449999999999996,0.0,0.0,2.95,0.0,4.82,0.0,31.34,0.0,47.71000000000001,1.7
296,user_296,26,18-29,0.0,0.0,0.0,0.0,9.59,0.0,0.0,8.31,0.0,0.0,0.0,237.53,0.0,0.0,0.0
297,user_297,47,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.49999999999999,0.0,0.0,0.0,0.0,0.0
298,user_298,40,40-49,0.0,37.870000000000005,0.0,1583.0699999999997,145.79000000000002,0.0,0.0,15.719999999999999,2.2,2.09,0.0,157.84000000000003,15.22,219.79,0.0
299,user_299,31,30-39,,,,,,,,,,,,,,,
300,user_300,29,18-29,0.0,0.0,0.0,212.76999999999998,39.2,49.32999999999999,0.0,0.0,13.42,57.36,0.0,508.5800000000001,0.0,0.0,0.0
301,user_301,36,30-39,,,,,,,,,,,,,,,
302,user_302,24,18-29,0.0,69.78,0.0,105.0,236.42999999999995,176.45999999999998,0.0,0.0,72.52000000000001,36.709999999999994,0.0,186.5,0.0,181.84,72.58
303,user_303,30,30-39,,,,,,,,,,,,,,,
304,user_304,47,40-49,0.0,97.09,0.0,14.83,0.0,0.0,0.0,0.0,469.49,280.95,0.0,229.23999999999995,0.0,0.0,0.0
305,user_305,27,18-29,0.0,0.0,0.0,14.94,70.24,507.8799999999999,0.0,8.31,0.0,0.0,0.0,88.69,0.0,26.8,26.0
306,user_306,29,18-29,0.0,9.19,37.910000000000004,3364.930000000001,38.059999999999995,0.0,138.38,67.56,26.019999999999996,175.25000000000003,0.0,1917.82,0.0,0.0,0.0
307,user_307,25,18-29,0.0,243.38,4017.57,111.49,979.7000000000003,990.7900000000001,0.0,0.0,106.83,97.83,0.0,821.8499999999998,29.659999999999997,679.74,1698.3600000000004
308,user_308,27,18-29,0.0,0.0,0.0,218.32999999999998,36.13,35.32,0.0,0.0,0.0,10.21,0.0,161.14000000000001,0.0,0.0,0.0
309,user_309,38,30-39,0.0,0.0,0.0,898.4300000000001,154.89,33.72,0.0,19.32,0.34,14.52,0.0,123.77000000000001,0.0,58.74,409.33000000000004
310,user_310,28,18-29,0.0,6.98,0.0,583.0200000000001,171.74,94.67999999999999,7.96,0.0,5.3,77.56,0.0,84.27,0.0,512.15,356.01
311,user_311,38,30-39,0.0,38.3,0.0,223.05999999999997,259.39,63.69,9.91,0.0,23.83,152.57,0.0,32.839999999999996,0.0,45.04,151.77
312,user_312,27,18-29,3.98,8.84,0.0,1.99,41.839999999999996,7.16,38.96999999999999,0.0,66.72,38.51,5.96,146.25999999999996,0.0,19.15,115.99
313,user_313,23,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.98,0.0,0.0,10.5,0.0,167.8,0.0
314,user_314,35,30-39,0.0,10.98,0.0,59.57,7.23,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0,0.0,0.0
315,user_315,35,30-39,8.51,427.05,0.0,468.09000000000003,23.4,240.98000000000002,61.24,19.57,799.08,720.6700000000001,0.0,291.27000000000004,66.09,38.31,614.84
316,user_316,38,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.53,0.0
317,user_317,28,18-29,0.0,0.0,0.0,1401.12,212.35999999999999,110.88,2.9,0.0,0.0,3.74,5.0,73.68999999999998,0.0,16.91,0.0
318,user_318,38,30-39,0.0,0.0,0.0,0.0,0.0,0.66,5.17,0.0,0.0,5.23,0.0,8.870000000000001,0.0,0.0,0.0
319,user_319,37,30-39,0.0,81.44000000000001,0.0,352.03,396.51,370.91999999999996,10.57,15.92,187.54999999999998,1573.75,0.0,355.84000000000003,0.0,171.81,367.93
320,user_320,65,60+,0.0,0.0,0.0,44.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,user_321,54,50-59,0.0,0.0,0.0,0.0,110.65,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,user_322,31,30-39,,,,,,,,,,,,,,,
323,user_323,34,30-39,,,,,,,,,,,,,,,
324,user_324,44,40-49,,,,,,,,,,,,,,,
325,user_325,35,30-39,0.0,0.0,0.0,340.43,8.77,21.28,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0
326,user_326,28,18-29,,,,,,,,,,,,,,,
327,user_327,33,30-39,0.0,68.17,0.0,776.7600000000001,374.13000000000005,189.95000000000002,20.85,0.0,0.0,17.02,0.0,172.39000000000001,0.0,94.29,209.65
328,user_328,34,30-39,0.0,0.0,0.0,426.03000000000003,565.19,22.58,13.950000000000001,84.80000000000001,15.79,136.16,0.0,1140.0900000000004,36.67,703.1299999999999,400.2
329,user_329,56,50-59,0.0,0.0,0.0,51.27,97.83000000000001,84.74,0.0,0.0,38.2,57.6,0.0,170.20999999999998,0.0,0.0,68.99000000000001
330,user_330,31,30-39,0.0,22.6,0.0,92.67999999999999,932.6900000000003,65.51,222.85,3.98,17.4,44.15,0.0,677.3199999999998,0.0,148.51,336.72
331,user_331,25,18-29,0.0,0.0,0.0,0.0,79.19,0.0,0.0,0.0,0.0,0.0,0.0,46.14,0.0,0.0,0.0
332,user_332,34,30-39,0.0,220.71999999999997,11.74,1036.5299999999997,319.5800000000001,0.0,225.37,461.26000000000005,1.17,405.95,0.0,903.8399999999999,0.0,44.81,302.5
333,user_333,32,30-39,0.0,11.86,0.0,229.29999999999998,615.9200000000004,121.87,149.10000000000002,0.0,24.85,3525.5,0.0,280.60999999999996,0.0,215.59000000000003,0.0
334,user_334,29,18-29,0.0,0.0,0.0,455.17999999999995,19.380000000000003,27.1,0.0,0.0,63.19,119.14,0.0,75.56,33.53,0.0,0.0
335,user_335,26,18-29,0.0,0.0,12.41,94.06,142.82000000000002,0.0,2.23,0.0,10.24,19.98,0.0,216.97,0.0,15.27,3.45
336,user_336,23,18-29,0.0,0.0,0.0,60.0,124.7,0.0,0.0,0.0,16.0,0.0,26.9,61.77,0.0,2.5,22.55
337,user_337,27,18-29,0.0,5.45,16.85,205.71999999999997,133.95000000000002,0.0,7.54,27.36,0.0,89.44000000000001,0.0,144.45,0.0,0.0,0.0
338,user_338,39,30-39,0.0,0.0,0.0,110.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,user_339,21,18-29,21.28,0.0,0.0,144.67,185.69,129.98,0.0,0.0,29.79,52.63,15.75,339.69000000000005,0.0,85.12000000000002,0.0
340,user_340,39,30-39,,,,,,,,,,,,,,,
341,user_341,31,30-39,0.0,0.0,0.0,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,user_342,37,30-39,0.0,0.0,0.0,0.0,0.94,0.0,18.65,11.82,0.0,0.0,0.0,6.859999999999999,0.0,0.0,0.0
343,user_343,25,18-29,,,,,,,,,,,,,,,
344,user_344,27,18-29,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,3.13,8.41,0.0,0.0,0.0,0.0,0.0
345,user_345,34,30-39,0.0,0.0,0.0,507.64,107.18,242.08,0.0,0.0,46.31,72.98,0.0,0.0,0.0,0.0,179.51
346,user_346,34,30-39,0.0,0.0,0.0,62.96,122.5,22.77,49.23,0.0,2.08,55.56,0.0,27.46,0.0,0.0,0.0
347,user_347,30,30-39,0.0,0.0,0.0,0.0,281.58,0.0,0.0,0.0,0.0,0.0,0.0,32.04,0.0,38.64,0.0
348,user_348,44,40-49,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,user_349,31,30-39,0.0,0.0,0.0,0.0,71.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64,0.0
350,user_350,31,30-39,0.0,65.66,0.0,438.2,810.78,223.22999999999996,52.64,22.02,6.56,1695.66,0.0,421.71,42.489999999999995,102.59,864.73
351,user_351,34,30-39,0.0,8.51,0.0,145.04,304.29,50.19,40.85,11.0,659.9499999999999,419.14000000000004,0.0,495.26999999999987,0.0,129.97,3222.0499999999997
352,user_352,23,18-29,18.98,23.75,18.71,136.13,662.6299999999999,281.27,47.54,17.13,42.470000000000006,988.12,45.0,765.6000000000003,0.0,588.9200000000002,53.26
353,user_353,24,18-29,0.0,33.32,9.54,42.55,81.61,19.81,32.76,0.0,289.08,22.13,0.0,438.55,0.0,10.719999999999999,9.14
354,user_354,37,30-39,0.0,0.0,0.0,1296.3799999999999,114.8,145.37,23.86,20.880000000000003,313.8,266.84999999999997,69.93,679.0500000000002,113.30000000000001,137.92000000000002,21.79
355,user_355,65,60+,,,,,,,,,,,,,,,
356,user_356,29,18-29,0.0,24.98,0.0,299.03,766.0400000000003,120.91000000000001,127.31999999999998,0.0,41.33,238.14000000000001,0.0,83.60000000000001,11.83,44.19,227.97
357,user_357,38,30-39,35.82,400.34000000000003,0.0,1916.66,1393.8599999999992,499.56000000000006,39.330000000000005,28.26,117.25999999999999,253.26000000000002,75.36,1215.6899999999998,48.64,868.4600000000007,1551.3999999999999
358,user_358,62,60+,,,,,,,,,,,,,,,
359,user_359,27,18-29,0.0,0.0,0.0,1571.3999999999996,467.99999999999994,49.81,55.79,0.0,30.63,100.15,144.60999999999999,279.01000000000005,0.0,233.11999999999998,480.32000000000005
360,user_360,41,40-49,0.0,21.79,0.0,531.2499999999999,99.07,73.78999999999999,70.2,0.0,112.19999999999999,145.51,0.0,1065.1799999999996,0.0,297.38999999999993,852.9000000000001
361,user_361,32,30-39,0.0,0.0,0.0,517.31,5.53,152.14,51.69,0.0,26.380000000000003,172.3,0.0,508.31,0.0,95.27999999999999,0.0
362,user_362,26,18-29,0.0,142.98,64.57,575.5699999999999,536.4300000000001,135.35000000000002,161.45000000000002,157.79999999999998,372.99,582.97,0.0,840.55,82.75,593.35,18.6
363,user_363,39,30-39,0.0,0.0,0.0,51.06,329.63000000000005,0.0,0.0,3.4,0.0,35.300000000000004,0.0,130.89000000000001,0.0,35.06,0.0
364,user_364,29,18-29,0.0,0.0,0.0,0.0,0.0,7.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0
365,user_365,24,18-29,0.0,0.0,0.0,0.0,18.25,0.0,1.86,2.97,0.0,8.47,0.0,35.08,0.0,0.0,0.0
366,user_366,57,50-59,2.13,22.43,0.0,313.07,662.65,8.58,0.0,0.0,10.53,82.53999999999999,0.0,251.35000000000002,0.0,87.24000000000001,88.98
367,user_367,25,18-29,,,,,,,,,,,,,,,
368,user_368,27,18-29,0.0,0.0,0.0,48.49,53.620000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,user_369,34,30-39,,,,,,,,,,,,,,,
370,user_370,33,30-39,0.0,11.91,0.0,665.9800000000002,1285.3299999999997,490.39,3.11,11.94,20.37,263.40999999999997,21.62,369.28999999999996,144.68,96.95000000000002,0.0
371,user_371,24,18-29,0.0,24.33,0.0,0.0,21.56,11.160000000000002,8.59,0.0,0.0,16.1,0.0,29.91,0.0,0.0,0.0
372,user_372,28,18-29,0.0,0.0,0.0,0.0,95.15,0.0,0.0,0.0,0.0,9.1,0.0,32.17,0.0,11.200000000000001,0.0
373,user_373,23,18-29,0.0,58.199999999999996,0.0,60.89,185.62,221.95999999999998,0.78,0.0,88.11999999999999,2483.2300000000005,0.0,73.36000000000001,0.0,78.49000000000001,197.14999999999998
374,user_374,28,18-29,0.0,23.12,0.0,0.0,28.0,0.0,0.0,0.0,0.0,44.03,0.0,17.28,0.0,0.0,0.0
375,user_375,40,40-49,,,,,,,,,,,,,,,
376,user_376,25,18-29,,,,,,,,,,,,,,,
377,user_377,39,30-39,0.0,217.96,0.0,370.4,664.0600000000001,58.17,54.650000000000006,0.0,3.94,582.47,49.019999999999996,135.76,0.0,21.96,2376.49
378,user_378,61,60+,0.0,0.0,0.0,557.86,682.1300000000001,805.7,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,2410.73
379,user_379,37,30-39,0.0,0.0,0.0,157.43,221.88,105.95,58.94,35.53,0.0,0.0,0.0,356.25,0.0,69.02,116.88
380,user_380,42,40-49,0.0,11.06,0.0,2435.6899999999996,359.69000000000005,13.19,322.79,0.0,730.7599999999999,723.5699999999999,225.47,2919.860000000001,25.51,730.68,2635.8599999999997
381,user_381,23,18-29,0.0,76.02999999999999,9.0,55.940000000000005,1510.35,33.480000000000004,57.11,0.0,22.9,482.2700000000001,48.0,316.83000000000004,0.0,794.99,292.94
382,user_382,32,30-39,0.0,122.00999999999999,0.0,42.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.05999999999999,0.0,79.15,0.0
383,user_383,37,30-39,,,,,,,,,,,,,,,
