,user_settings_crypto_unlocked,plan,attributes_notifications_marketing_push,attributes_notifications_marketing_email,num_contacts,brand,southern_europe,western_europe,northern_europe ,central_eastern_europe,age
494,0,0,1.0,1.0,0,0,0,0,0,1,25
495,0,0,1.0,1.0,7,0,0,1,0,0,34
496,0,0,1.0,1.0,8,0,0,0,0,0,28
497,0,0,1.0,1.0,0,0,0,1,0,0,61
498,0,0,1.0,1.0,14,1,0,1,0,0,23
499,0,0,0.0,0.0,2,0,1,0,0,0,27
500,0,0,1.0,1.0,48,0,0,0,0,1,25
501,0,0,1.0,0.0,0,0,0,1,0,0,22
502,0,0,1.0,1.0,2,0,0,1,0,0,41
503,0,0,0.0,0.0,0,0,0,1,0,0,40
504,0,0,1.0,1.0,0,1,0,1,0,0,24
505,1,0,1.0,1.0,0,0,0,1,0,0,25
506,1,0,1.0,1.0,3,1,0,1,0,0,34
507,0,0,1.0,1.0,0,1,0,1,0,0,24
508,1,0,1.0,1.0,11,0,0,0,0,1,32
509,0,0,1.0,1.0,9,1,0,0,0,1,36
510,0,0,1.0,1.0,8,0,1,0,0,0,36
511,0,0,1.0,1.0,16,1,0,1,0,0,30
512,0,0,1.0,1.0,0,0,0,0,0,1,65
513,0,0,1.0,0.0,11,1,0,1,0,0,28
514,0,0,1.0,1.0,9,1,0,1,0,0,28
515,0,0,1.0,1.0,29,1,0,0,0,1,38
516,0,0,1.0,1.0,39,1,0,1,0,0,39
517,0,0,1.0,1.0,17,0,0,0,0,1,29
518,0,0,1.0,1.0,0,0,1,0,0,0,29
519,1,0,1.0,1.0,20,0,0,0,0,1,29
520,0,0,1.0,1.0,0,0,0,1,0,0,26
521,0,0,1.0,1.0,22,0,1,0,0,0,36
522,0,0,1.0,1.0,14,1,0,1,0,0,31
523,1,0,1.0,1.0,88,0,0,1,0,0,33
524,1,0,1.0,0.0,21,1,0,0,0,0,35
525,0,0,1.0,1.0,0,1,0,0,0,1,23
526,0,0,1.0,1.0,9,0,1,0,0,0,36
527,0,0,1.0,1.0,4,0,0,0,0,1,31
528,0,0,1.0,1.0,0,1,0,1,0,0,61
529,0,0,1.0,1.0,13,0,0,1,0,0,32
530,0,1,1.0,1.0,54,1,0,0,0,1,33
531,1,0,1.0,1.0,0,1,0,1,0,0,23
532,0,0,1.0,1.0,0,1,1,0,0,0,26
533,0,0,1.0,1.0,0,1,0,1,0,0,48
534,0,0,1.0,1.0,0,0,0,1,0,0,26
535,0,0,1.0,1.0,0,1,0,1,0,0,27
536,0,0,1.0,1.0,10,0,0,1,0,0,30
537,1,0,1.0,1.0,16,0,0,0,0,1,34
538,1,0,1.0,0.0,0,1,0,1,0,0,27
539,0,0,1.0,1.0,3,1,0,1,0,0,49
540,0,0,1.0,1.0,0,1,0,1,0,0,25
541,1,0,1.0,1.0,0,0,0,1,0,0,28
542,0,0,1.0,1.0,8,0,0,0,0,1,25
543,0,0,1.0,1.0,16,1,0,1,0,0,28
544,0,0,1.0,1.0,45,1,0,0,0,0,32
545,0,1,1.0,1.0,23,1,1,0,0,0,47
546,0,1,0.0,1.0,1,1,0,1,0,0,79
547,0,0,1.0,1.0,0,1,0,1,0,0,60
548,0,0,1.0,1.0,4,0,0,1,0,0,34
549,0,0,1.0,1.0,0,0,1,0,0,0,41
550,0,0,1.0,0.0,16,0,0,1,0,0,51
551,0,0,1.0,1.0,19,0,0,1,0,0,27
552,0,0,1.0,1.0,3,0,0,1,0,0,31
553,0,0,1.0,1.0,22,1,0,0,0,1,27
554,0,0,1.0,1.0,0,0,0,0,0,0,29
555,1,1,1.0,1.0,8,0,0,1,0,0,28
556,0,0,1.0,1.0,2,0,0,1,0,0,28
557,1,1,1.0,0.0,4,0,0,0,0,1,39
558,0,0,1.0,1.0,9,1,0,0,0,0,21
559,0,0,1.0,1.0,0,1,0,1,0,0,47
560,0,0,1.0,1.0,1,1,0,1,0,0,34
561,0,0,0.0,0.0,21,0,0,1,0,0,37
562,0,0,1.0,1.0,12,0,0,1,0,0,38
563,0,0,1.0,1.0,11,0,0,1,0,0,27
564,0,0,1.0,1.0,123,1,1,0,0,0,36
565,0,0,1.0,0.0,4,0,0,0,0,0,28
566,0,0,1.0,1.0,0,0,1,0,0,0,41
567,0,0,1.0,1.0,14,1,0,0,0,1,28
568,0,0,1.0,1.0,2,0,0,1,0,0,60
569,0,0,1.0,1.0,0,0,0,1,0,0,28
570,0,0,1.0,1.0,9,1,0,1,0,0,50
571,0,0,0.0,0.0,28,0,0,0,0,1,45
572,0,0,1.0,1.0,0,0,0,0,0,1,32
573,0,0,1.0,1.0,34,0,1,0,0,0,61
574,0,0,1.0,1.0,0,0,0,0,0,1,25
575,0,0,1.0,1.0,5,1,0,1,0,0,35
576,0,0,1.0,1.0,7,1,0,1,0,0,27
577,0,0,1.0,1.0,16,1,0,1,0,0,30
578,0,0,1.0,1.0,0,0,1,0,0,0,32
579,0,0,1.0,1.0,2,1,0,1,0,0,65
580,0,0,1.0,1.0,0,1,0,1,0,0,34
581,0,0,1.0,1.0,0,1,0,1,0,0,47
582,0,0,1.0,1.0,0,0,0,1,0,0,24
583,0,0,1.0,1.0,8,0,0,1,0,0,30
584,0,0,1.0,1.0,34,0,0,0,0,0,33
585,0,0,1.0,1.0,3,0,1,0,0,0,66
586,0,0,1.0,1.0,0,0,0,0,0,1,36
587,1,0,1.0,1.0,11,1,0,1,0,0,33
588,0,0,1.0,0.0,46,0,0,0,0,0,27
589,1,1,1.0,0.0,43,0,0,0,0,1,30
590,0,0,1.0,1.0,0,0,1,0,0,0,36
591,0,0,1.0,1.0,85,0,0,0,0,1,41
592,0,0,1.0,1.0,0,1,0,1,0,0,32
593,1,0,1.0,1.0,1,0,0,1,0,0,37
594,0,0,1.0,1.0,25,0,1,0,0,0,41
595,0,0,0.0,0.0,0,0,0,1,0,0,28
596,0,0,0.0,0.0,0,0,0,1,0,0,31
597,0,0,1.0,1.0,16,1,0,1,0,0,58
598,0,0,1.0,1.0,0,0,0,1,0,0,33
599,0,0,1.0,1.0,6,0,0,0,0,0,33
600,0,0,1.0,1.0,9,1,0,1,0,0,25
601,0,0,1.0,1.0,0,0,0,1,0,0,29
602,0,0,1.0,1.0,5,0,0,1,0,0,47
603,0,0,1.0,1.0,0,1,0,1,0,0,46
604,0,0,1.0,1.0,0,0,1,0,0,0,30
605,0,0,1.0,1.0,5,0,0,1,0,0,51
606,0,0,1.0,1.0,3,1,0,1,0,0,26
607,0,0,1.0,1.0,0,1,0,0,0,1,37
608,0,0,1.0,1.0,10,1,0,0,0,1,29
609,1,0,1.0,1.0,7,0,0,1,0,0,23
610,0,0,1.0,1.0,20,1,0,1,0,0,40
611,0,0,1.0,1.0,20,0,0,1,0,0,29
612,0,0,1.0,1.0,12,0,0,0,0,1,50
613,0,0,1.0,1.0,0,0,0,1,0,0,27
614,0,0,1.0,1.0,0,1,0,0,0,1,31
615,0,0,1.0,1.0,0,1,0,1,0,0,33
616,1,0,1.0,1.0,18,1,0,1,0,0,22
617,0,1,1.0,1.0,0,1,0,1,0,0,29
618,0,1,1.0,1.0,6,1,0,1,0,0,55
619,0,0,0.0,0.0,5,0,0,1,0,0,44
620,1,1,1.0,1.0,0,0,0,1,0,0,36
621,0,0,1.0,1.0,37,1,0,1,0,0,55
622,0,0,1.0,1.0,0,0,1,0,0,0,29
623,0,0,1.0,1.0,0,1,0,1,0,0,60
624,0,0,1.0,1.0,0,1,0,1,0,0,63
625,1,0,1.0,1.0,16,0,1,0,0,0,25
626,0,0,1.0,1.0,34,1,1,0,0,0,24
627,0,0,1.0,1.0,9,0,0,1,0,0,37
628,0,0,1.0,1.0,0,1,0,1,0,0,35
629,0,0,1.0,1.0,13,1,0,1,0,0,30
630,0,0,1.0,1.0,39,1,0,0,0,1,39
631,0,0,1.0,1.0,0,1,0,1,0,0,25
632,0,0,1.0,1.0,0,1,0,1,0,0,65
633,0,0,1.0,0.0,52,0,1,0,0,0,24
634,0,1,1.0,1.0,0,0,1,0,0,0,46
635,1,1,1.0,1.0,0,0,0,1,0,0,23
636,0,0,1.0,1.0,0,0,0,1,0,0,36
637,0,0,1.0,1.0,1,0,0,1,0,0,50
638,0,0,1.0,1.0,22,0,1,0,0,0,26
639,0,0,1.0,1.0,0,0,0,0,0,1,31
640,0,0,1.0,1.0,4,1,0,1,0,0,60
641,0,0,1.0,0.0,32,1,1,0,0,0,31
642,1,0,1.0,1.0,0,0,0,1,0,0,34
643,0,0,1.0,1.0,95,0,1,0,0,0,36
644,1,0,1.0,1.0,4,1,0,1,0,0,34
645,0,0,1.0,1.0,0,0,0,1,0,0,23
646,0,0,1.0,1.0,0,1,0,0,0,0,40
647,0,0,1.0,1.0,4,1,0,1,0,0,40
648,0,0,1.0,1.0,0,1,1,0,0,0,41
649,0,0,1.0,0.0,0,1,0,1,0,0,41
650,0,0,1.0,1.0,112,0,1,0,0,0,28
651,0,0,1.0,1.0,3,0,0,1,0,0,22
652,1,0,1.0,1.0,1,0,0,0,0,0,32
653,1,0,1.0,1.0,139,0,0,0,0,0,37
654,0,0,1.0,1.0,23,1,1,0,0,0,47
655,0,0,1.0,1.0,8,0,0,1,0,0,26
656,0,0,1.0,1.0,0,1,0,1,0,0,50
657,0,0,1.0,1.0,0,0,0,1,0,0,38
658,0,0,1.0,1.0,0,0,0,1,0,0,41
659,0,0,1.0,1.0,38,1,0,1,0,0,27
660,0,1,1.0,1.0,345,1,1,0,0,0,32
661,0,0,1.0,1.0,6,0,0,1,0,0,52
662,0,0,1.0,1.0,2,0,0,1,0,0,29
663,0,1,1.0,1.0,0,1,0,1,0,0,51
664,0,0,1.0,1.0,0,1,0,1,0,0,28
665,0,0,1.0,1.0,0,1,0,0,0,1,46
666,0,1,1.0,1.0,35,1,1,0,0,0,40
667,0,0,1.0,1.0,0,0,0,1,0,0,36
668,0,0,1.0,1.0,12,1,0,1,0,0,66
669,0,0,0.0,0.0,0,1,0,1,0,0,37
670,1,0,1.0,1.0,21,1,0,1,0,0,21
671,0,0,1.0,1.0,0,0,0,0,0,1,34
672,0,0,1.0,1.0,0,1,0,1,0,0,21
673,0,0,1.0,1.0,14,0,1,0,0,0,28
674,0,0,1.0,1.0,0,0,0,1,0,0,31
675,0,0,1.0,1.0,0,1,1,0,0,0,38
676,0,0,1.0,1.0,12,0,0,0,0,1,52
677,0,0,1.0,1.0,91,1,1,0,0,0,22
678,0,0,1.0,1.0,67,1,1,0,0,0,46
679,0,0,0.0,0.0,0,1,0,1,0,0,62
680,0,0,1.0,1.0,122,1,1,0,0,0,25
681,0,0,1.0,1.0,0,0,1,0,0,0,22
682,0,0,1.0,1.0,6,1,0,0,0,1,22
683,0,0,1.0,1.0,14,1,0,0,0,1,32
684,0,0,0.0,1.0,0,1,0,1,0,0,21
685,0,0,1.0,1.0,0,0,0,1,0,0,35
686,0,0,0.0,0.0,24,0,0,1,0,0,29
687,0,1,1.0,1.0,4,1,0,1,0,0,22
688,0,0,0.0,1.0,3,0,0,1,0,0,56
689,0,0,1.0,1.0,24,0,0,0,0,1,27
690,0,0,1.0,1.0,0,1,0,1,0,0,34
691,0,0,1.0,1.0,7,1,0,0,0,1,29
692,0,1,1.0,1.0,11,0,0,1,0,0,27
693,0,0,1.0,1.0,0,1,1,0,0,0,26
694,0,0,1.0,1.0,0,1,0,1,0,0,29
695,1,0,1.0,1.0,4,0,0,0,0,1,28
696,0,0,1.0,1.0,139,1,1,0,0,0,48
697,0,0,1.0,1.0,6,1,0,1,0,0,21
698,1,1,1.0,1.0,0,1,1,0,0,0,68
699,0,0,1.0,1.0,52,1,1,0,0,0,28
700,1,0,1.0,1.0,5,1,1,0,0,0,32
701,0,0,1.0,1.0,0,1,0,1,0,0,30
702,1,0,1.0,1.0,0,0,0,1,0,0,37
703,1,0,1.0,1.0,432,1,1,0,0,0,43
704,0,1,1.0,1.0,2,0,0,1,0,0,51
705,0,0,1.0,1.0,0,0,0,1,0,0,51
706,0,0,1.0,1.0,0,0,0,0,0,1,29
707,0,0,1.0,1.0,69,0,0,1,0,0,33
708,0,0,1.0,1.0,0,0,0,0,0,1,24
709,0,0,1.0,1.0,6,1,1,0,0,0,37
710,0,0,1.0,1.0,0,0,0,1,0,0,40
711,0,0,1.0,1.0,0,1,0,1,0,0,26
712,0,0,1.0,1.0,0,0,0,1,0,0,23
713,1,0,1.0,1.0,10,0,0,0,0,1,35
714,1,1,1.0,1.0,0,1,0,1,0,0,32
715,0,0,1.0,1.0,13,0,0,1,0,0,22
716,0,0,1.0,1.0,7,1,0,1,0,0,27
717,0,0,1.0,1.0,6,1,0,0,0,1,26
718,0,0,1.0,1.0,25,1,0,0,0,0,26
719,0,0,1.0,1.0,0,1,0,0,0,1,23
720,1,0,1.0,1.0,22,0,0,1,0,0,42
721,1,0,1.0,0.0,0,1,0,1,0,0,27
722,0,0,1.0,1.0,7,0,1,0,0,0,45
723,0,0,1.0,1.0,9,0,0,1,0,0,21
724,0,0,1.0,1.0,20,1,0,1,0,0,24
725,0,0,1.0,1.0,3,1,0,1,0,0,24
726,1,0,1.0,1.0,0,0,0,1,0,0,24
727,0,0,1.0,1.0,8,0,1,0,0,0,37
728,0,0,1.0,1.0,3,1,0,1,0,0,47
729,0,0,1.0,0.0,51,1,1,0,0,0,26
730,0,0,1.0,1.0,0,0,0,0,0,1,41
731,1,0,1.0,1.0,6,1,0,0,0,0,31
732,0,0,1.0,1.0,20,1,0,1,0,0,52
733,0,0,1.0,1.0,16,0,1,0,0,0,43
734,0,0,1.0,1.0,13,1,0,0,0,1,39
735,0,0,0.0,0.0,8,0,0,0,0,1,28
736,0,0,0.0,0.0,0,0,0,0,0,1,55
737,0,0,1.0,1.0,9,1,0,1,0,0,47
738,0,0,1.0,1.0,4,0,0,0,0,1,72
739,0,0,1.0,1.0,0,1,0,1,0,0,31
740,0,0,1.0,1.0,0,0,0,0,0,1,35
741,0,0,1.0,1.0,6,1,0,1,0,0,29
742,0,0,1.0,1.0,0,0,0,0,0,1,28
743,0,0,1.0,1.0,6,1,0,1,0,0,43
744,1,0,1.0,1.0,0,1,0,1,0,0,36
745,0,0,1.0,1.0,4,0,0,1,0,0,57
746,1,0,1.0,1.0,12,1,1,0,0,0,24
747,0,1,1.0,1.0,3,0,0,1,0,0,47
748,0,0,0.0,1.0,11,0,0,1,0,0,25
749,0,0,1.0,1.0,0,0,0,1,0,0,35
750,1,0,1.0,1.0,4,1,0,0,0,0,34
751,0,0,1.0,1.0,0,0,0,1,0,0,37
752,0,0,1.0,1.0,0,1,0,1,0,0,59
753,0,0,1.0,1.0,23,1,0,1,0,0,20
754,1,0,1.0,1.0,17,0,0,1,0,0,27
755,0,0,1.0,1.0,7,1,0,1,0,0,43
756,0,0,1.0,1.0,2,1,0,1,0,0,60
757,0,0,1.0,1.0,0,0,0,1,0,0,50
758,0,0,1.0,1.0,0,1,0,1,0,0,32
759,0,0,1.0,1.0,0,0,0,0,0,1,63
760,1,0,1.0,1.0,8,1,0,1,0,0,27
761,0,0,1.0,1.0,0,0,1,0,0,0,46
762,0,0,1.0,1.0,0,1,0,1,0,0,20
763,0,0,1.0,1.0,0,0,0,1,0,0,34
764,0,0,1.0,1.0,31,1,0,1,0,0,56
765,0,0,1.0,1.0,2,0,0,1,0,0,24
766,0,0,1.0,1.0,0,0,0,0,0,1,40
767,1,1,1.0,1.0,49,1,1,0,0,0,28
768,0,0,1.0,0.0,66,1,0,0,0,1,31
769,0,0,1.0,1.0,11,1,0,1,0,0,20
770,1,0,1.0,1.0,13,1,0,0,0,0,39
771,0,0,1.0,1.0,0,0,0,1,0,0,41
772,0,0,1.0,1.0,11,1,0,1,0,0,27
773,0,0,1.0,1.0,0,1,0,1,0,0,36
774,0,0,1.0,1.0,7,1,0,1,0,0,33
775,0,0,1.0,1.0,7,0,1,0,0,0,41
776,0,0,1.0,1.0,0,1,0,1,0,0,31
777,0,0,1.0,0.0,0,1,0,1,0,0,48
778,0,0,1.0,1.0,42,0,0,1,0,0,31
779,0,0,1.0,1.0,0,0,0,1,0,0,31
780,1,1,1.0,1.0,7,1,0,1,0,0,52
781,0,0,1.0,0.0,71,0,0,1,0,0,35
782,1,0,1.0,1.0,19,0,1,0,0,0,26
783,0,0,1.0,0.0,0,1,0,1,0,0,50
784,0,0,1.0,0.0,0,1,1,0,0,0,48
785,0,0,1.0,1.0,0,0,0,0,0,1,28
786,1,0,1.0,1.0,0,0,0,0,0,1,40
787,1,0,1.0,0.0,5,0,0,1,0,0,46
788,1,1,1.0,1.0,43,0,0,1,0,0,27
789,0,0,1.0,1.0,1,1,0,1,0,0,44
790,1,0,0.0,1.0,5,0,0,1,0,0,32
791,0,0,1.0,1.0,0,1,0,1,0,0,39
792,0,0,1.0,1.0,0,1,0,0,0,1,49
793,0,0,1.0,1.0,82,0,0,0,0,1,33
794,0,0,1.0,1.0,0,0,0,0,0,1,40
795,0,0,1.0,1.0,44,1,0,1,0,0,27
796,0,0,1.0,1.0,655,0,1,0,0,0,59
797,0,0,1.0,1.0,4,0,0,0,0,1,21
798,0,0,1.0,1.0,0,1,0,1,0,0,50
799,0,0,1.0,1.0,6,1,1,0,0,0,28
800,0,0,1.0,1.0,17,1,1,0,0,0,24
801,0,0,1.0,1.0,3,1,0,1,0,0,57
802,0,0,1.0,1.0,17,1,0,1,0,0,44
803,0,0,1.0,0.0,93,1,0,0,0,0,25
804,0,0,1.0,1.0,0,0,0,1,0,0,34
805,0,0,1.0,0.0,0,1,0,1,0,0,50
806,0,0,1.0,1.0,0,0,1,0,0,0,52
807,0,0,1.0,1.0,2,1,0,1,0,0,55
808,0,0,1.0,1.0,178,1,1,0,0,0,26
809,0,0,1.0,1.0,7,1,0,1,0,0,24
810,0,0,1.0,1.0,55,1,1,0,0,0,23
811,0,0,1.0,1.0,0,1,0,1,0,0,24
812,0,0,1.0,1.0,3,0,0,1,0,0,53
813,0,0,1.0,1.0,1,0,0,0,0,1,32
814,0,0,1.0,1.0,0,1,0,1,0,0,27
815,0,0,1.0,1.0,0,0,0,0,0,1,44
816,0,0,1.0,1.0,16,0,0,1,0,0,32
817,0,0,1.0,1.0,15,0,0,1,0,0,25
818,0,0,1.0,1.0,17,1,0,0,0,1,26
819,0,0,1.0,1.0,5,1,0,1,0,0,50
820,0,0,1.0,1.0,0,1,0,1,0,0,35
821,1,0,1.0,1.0,0,1,0,1,0,0,48
822,0,0,1.0,1.0,0,0,0,0,0,1,44
823,0,0,1.0,1.0,0,0,0,0,0,1,29
824,1,0,1.0,1.0,8,1,0,1,0,0,31
825,0,0,1.0,1.0,2,1,0,0,0,0,73
826,0,0,1.0,1.0,3,0,0,0,0,1,64
827,0,0,1.0,1.0,2,1,0,1,0,0,22
828,0,0,0.0,0.0,93,0,0,0,0,1,33
829,1,0,1.0,1.0,12,0,0,1,0,0,21
830,0,0,1.0,1.0,11,0,1,0,0,0,32
831,1,0,1.0,1.0,1,1,1,0,0,0,41
832,0,0,0.0,0.0,8,1,0,1,0,0,27
833,0,0,1.0,0.0,0,0,0,0,0,1,46
834,1,0,1.0,1.0,0,1,0,0,0,1,35
835,0,0,1.0,1.0,3,1,0,1,0,0,53
836,0,0,1.0,1.0,1,0,0,1,0,0,32
837,0,0,1.0,1.0,28,0,0,1,0,0,36
838,1,0,1.0,1.0,16,1,0,1,0,0,30
839,0,0,1.0,1.0,6,0,0,0,0,1,48
840,0,0,0.0,0.0,1,1,0,1,0,0,34
841,0,0,1.0,1.0,43,1,0,1,0,0,27
842,0,0,1.0,1.0,0,0,0,1,0,0,28
843,0,0,1.0,1.0,3,0,0,1,0,0,68
844,0,0,1.0,1.0,0,1,0,1,0,0,25
845,0,0,1.0,1.0,228,0,1,0,0,0,47
846,0,0,1.0,1.0,3,1,0,1,0,0,31
847,1,0,1.0,1.0,44,0,0,0,0,1,30
848,0,0,1.0,1.0,2,1,0,1,0,0,31
849,0,0,1.0,1.0,0,1,0,1,0,0,23
850,0,0,1.0,1.0,2,1,0,1,0,0,32
851,0,0,1.0,1.0,0,0,0,1,0,0,31
852,0,0,1.0,1.0,25,1,0,0,0,0,26
853,0,0,0.0,0.0,0,0,0,0,0,1,30
854,0,0,1.0,1.0,4,1,0,1,0,0,24
855,0,0,1.0,0.0,0,1,1,0,0,0,41
856,0,0,1.0,1.0,2,0,0,0,0,0,36
857,1,0,1.0,1.0,0,1,0,1,0,0,24
858,0,0,1.0,1.0,19,1,0,1,0,0,39
859,0,1,1.0,1.0,110,0,1,0,0,0,27
860,0,0,1.0,1.0,0,1,0,1,0,0,46
861,0,0,1.0,1.0,8,1,0,1,0,0,27
862,0,0,1.0,1.0,5,1,0,1,0,0,30
863,0,0,1.0,1.0,37,0,0,0,0,1,38
864,0,0,1.0,1.0,0,0,0,1,0,0,28
865,0,0,1.0,1.0,34,0,0,1,0,0,33
866,0,0,1.0,1.0,2,0,0,0,0,1,40
867,0,0,1.0,1.0,0,1,0,1,0,0,42
868,0,0,1.0,1.0,6,1,0,1,0,0,23
869,0,0,1.0,1.0,5,0,0,1,0,0,34
870,0,0,1.0,0.0,0,1,0,1,0,0,30
871,0,0,1.0,1.0,0,0,0,1,0,0,34
872,0,0,1.0,1.0,31,1,0,1,0,0,24
873,0,0,1.0,1.0,0,1,0,1,0,0,28
874,0,0,1.0,1.0,32,0,0,1,0,0,36
875,0,0,1.0,1.0,11,0,0,1,0,0,27
876,0,0,1.0,1.0,4,0,0,1,0,0,56
877,0,0,1.0,1.0,0,1,0,1,0,0,66
878,0,1,1.0,1.0,26,1,0,0,0,1,65
879,0,0,1.0,1.0,4,0,0,1,0,0,39
880,0,0,1.0,1.0,0,1,0,1,0,0,43
881,0,0,1.0,1.0,0,0,0,1,0,0,46
882,0,0,1.0,1.0,0,1,0,1,0,0,53
883,0,1,1.0,1.0,147,1,0,1,0,0,53
884,0,0,1.0,1.0,0,0,0,1,0,0,62
885,0,0,1.0,0.0,0,0,0,0,0,1,31
886,0,0,1.0,1.0,8,0,0,0,0,1,29
887,0,0,1.0,1.0,56,0,0,0,0,0,42
888,0,0,1.0,1.0,89,0,0,0,0,0,38
889,0,0,1.0,1.0,24,1,1,0,0,0,51
890,0,0,1.0,1.0,17,1,0,1,0,0,46
891,0,0,1.0,1.0,2,1,0,1,0,0,34
892,1,0,1.0,1.0,4,1,0,1,0,0,30
893,0,0,1.0,1.0,11,1,0,1,0,0,31
894,0,0,1.0,1.0,0,1,0,1,0,0,23
895,0,0,1.0,1.0,0,1,0,1,0,0,34
896,0,0,1.0,1.0,0,1,0,1,0,0,45
897,1,0,1.0,1.0,5,1,0,0,0,0,22
898,0,0,1.0,1.0,33,1,0,1,0,0,55
899,1,1,1.0,1.0,8,1,0,1,0,0,44
900,0,0,1.0,1.0,29,0,0,1,0,0,24
901,1,0,1.0,1.0,25,1,0,0,0,1,51
902,1,1,1.0,1.0,70,1,0,1,0,0,31
903,0,0,1.0,1.0,2,1,0,0,0,1,31
904,0,0,1.0,1.0,28,0,0,1,0,0,34
905,0,0,1.0,1.0,0,1,0,1,0,0,58
906,0,0,1.0,1.0,7,0,0,1,0,0,33
907,0,0,1.0,1.0,30,1,0,0,0,1,27
908,0,0,1.0,1.0,57,1,0,1,0,0,32
909,0,0,1.0,1.0,43,1,0,0,0,1,35
910,0,0,1.0,1.0,23,1,0,1,0,0,39
911,0,0,1.0,1.0,1,0,0,1,0,0,56
912,0,0,1.0,1.0,4,0,0,0,0,0,43
913,0,0,1.0,1.0,0,0,0,0,0,1,30
914,0,0,1.0,1.0,4,1,0,1,0,0,23
915,0,0,1.0,1.0,26,1,1,0,0,0,58
916,0,0,1.0,1.0,0,0,0,0,0,1,47
917,0,0,1.0,1.0,0,0,0,1,0,0,57
918,0,0,1.0,1.0,0,0,0,1,0,0,53
919,0,0,1.0,1.0,0,1,0,0,0,1,27
920,1,0,0.0,1.0,0,1,0,1,0,0,34
921,0,0,1.0,1.0,1,1,0,0,0,0,37
922,0,0,1.0,1.0,0,0,0,1,0,0,42
923,0,1,1.0,1.0,19,1,0,0,0,1,38
924,0,0,1.0,1.0,4,0,0,0,0,1,58
925,0,0,0.0,1.0,24,1,0,1,0,0,24
926,0,0,1.0,1.0,6,1,0,0,0,0,35
927,0,0,1.0,1.0,6,1,0,1,0,0,52
928,0,0,1.0,1.0,53,1,0,0,0,1,27
929,0,0,1.0,1.0,13,0,0,0,0,1,29
930,0,0,1.0,1.0,10,1,0,1,0,0,35
931,0,0,1.0,1.0,0,0,1,0,0,0,25
932,0,0,1.0,1.0,0,1,0,1,0,0,32
933,0,0,1.0,1.0,0,1,0,1,0,0,29
934,1,0,1.0,1.0,6,0,0,0,0,1,28
935,0,1,1.0,1.0,0,0,0,1,0,0,42
936,0,1,1.0,1.0,25,1,0,1,0,0,41
937,0,0,1.0,1.0,17,0,0,0,0,1,40
938,0,0,1.0,0.0,2,1,0,1,0,0,38
939,0,0,1.0,1.0,9,1,0,0,0,1,24
940,0,0,1.0,1.0,6,1,0,1,0,0,32
941,0,0,1.0,1.0,0,1,0,0,0,1,23
942,0,0,1.0,1.0,37,0,0,0,0,1,33
943,0,0,1.0,1.0,0,0,0,1,0,0,48
944,0,0,1.0,1.0,0,1,0,1,0,0,33
945,0,0,1.0,1.0,64,0,0,0,0,0,39
946,1,0,1.0,1.0,4,1,0,1,0,0,28
947,1,0,1.0,1.0,0,1,0,1,0,0,29
948,0,0,1.0,1.0,0,1,0,0,0,0,29
949,0,0,1.0,0.0,15,1,0,1,0,0,30
950,0,0,1.0,1.0,14,1,0,1,0,0,54
951,0,0,1.0,1.0,0,1,0,1,0,0,35
952,0,0,1.0,1.0,45,1,0,0,0,1,35
953,1,0,1.0,1.0,168,1,1,0,0,0,57
954,0,0,1.0,1.0,0,1,0,1,0,0,50
955,1,0,1.0,1.0,0,1,0,0,0,0,49
956,0,0,1.0,1.0,0,0,0,0,0,1,55
957,1,0,1.0,1.0,143,0,1,0,0,0,28
958,0,0,1.0,1.0,5,0,0,1,0,0,38
959,0,0,1.0,1.0,65,1,0,0,0,1,51
960,0,0,1.0,1.0,14,0,0,1,0,0,54
961,0,0,1.0,1.0,0,1,0,1,0,0,28
962,0,1,1.0,1.0,16,0,0,1,0,0,53
963,0,0,1.0,1.0,0,0,0,1,0,0,22
964,0,0,0.0,0.0,0,0,0,0,0,0,33
965,0,0,1.0,1.0,0,0,0,1,0,0,29
966,0,0,1.0,1.0,5,1,0,1,0,0,27
967,1,0,1.0,1.0,26,1,1,0,0,0,26
968,0,0,1.0,1.0,5,0,0,0,0,1,27
969,0,0,1.0,1.0,0,0,1,0,0,0,33
970,1,0,1.0,1.0,1,1,0,0,0,0,28
971,0,0,1.0,1.0,0,1,1,0,0,0,29
972,0,0,1.0,1.0,0,1,0,1,0,0,41
973,0,0,1.0,1.0,36,0,0,1,0,0,64
974,0,0,1.0,1.0,45,1,0,1,0,0,36
975,0,0,1.0,1.0,18,0,0,1,0,0,24
976,0,0,1.0,1.0,10,0,0,1,0,0,43
977,0,0,1.0,1.0,7,0,1,0,0,0,41
978,0,0,1.0,1.0,0,0,0,0,0,1,30
979,0,0,1.0,1.0,22,0,0,0,0,1,31
980,0,0,0.0,0.0,0,1,0,1,0,0,37
981,0,0,1.0,1.0,0,1,0,1,0,0,23
982,1,1,1.0,1.0,11,0,0,1,0,0,24
983,0,0,1.0,1.0,3,0,0,1,0,0,34
984,0,0,1.0,1.0,26,1,0,1,0,0,33
985,0,0,1.0,1.0,32,1,0,0,0,1,38
986,0,0,1.0,1.0,5,0,1,0,0,0,29
987,0,0,1.0,1.0,87,1,0,1,0,0,37
988,1,0,1.0,1.0,72,1,1,0,0,0,29
989,0,0,1.0,0.0,0,0,0,1,0,0,41
990,0,0,1.0,1.0,36,1,0,0,0,1,60
