,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd
user_10210,0.0,0.0,0.0,0.0,120.63000000000001,0.0,0.0,0.0,11.98,154.23000000000002,0.0,33.839999999999996,0.0,58.83,1169.4099999999999
user_10211,0.0,84.07,0.0,81.35,1160.5999999999997,102.60999999999999,38.53,0.0,154.18,283.78999999999996,0.0,786.4900000000001,0.0,582.7400000000001,572.8
user_10212,0.0,2.9800000000000004,0.0,4.640000000000001,146.33,8.51,0.0,0.0,21.110000000000003,18.84,0.0,26.66,0.0,2.83,9.620000000000001
user_10213,0.0,19.630000000000003,0.0,255.55,794.8800000000003,40.89,4.0,29.0,16.17,175.14000000000001,32.45,212.98,0.0,345.5300000000002,252.88
user_10214,0.0,0.0,0.0,0.0,187.77000000000004,0.0,64.96000000000001,0.0,20.01,210.07999999999998,118.08,1453.34,0.0,105.18,1022.9100000000001
user_10215,0.0,0.0,0.0,109.34,3.04,27.0,0.0,6.3,0.0,9.52,0.0,38.99,5.68,0.0,13.19
user_10216,0.0,0.0,0.0,99.42,8.94,5.45,0.0,0.0,41.7,0.0,0.0,13.12,0.0,1.3,0.0
user_10217,2.5,10.38,12.02,522.48,308.08,33.75,58.49,209.75000000000003,259.31,133.64000000000001,0.0,378.38000000000005,0.0,87.7,124.25
user_10218,0.0,0.0,0.0,8.51,41.1,0.0,0.0,0.0,0.0,13.0,0.0,18.42,0.0,20.3,0.0
user_10219,0.0,31.12,186.79999999999998,289.51,456.96999999999997,47.88,58.2,3.0,195.76999999999998,67.82000000000001,442.87,250.66999999999996,0.0,215.51,245.5
user_1022,0.0,0.0,1.5,365.96,94.77000000000002,85.71,11.02,0.0,3.99,20.85,0.0,222.04999999999995,0.0,4.4,206.49
user_10224,0.0,522.34,0.0,362.04999999999995,356.51000000000005,40.04,49.64,62.3,141.04000000000002,273.59,0.0,145.07,11.77,381.06999999999994,660.63
user_10226,0.0,5.9,0.0,149.0,333.1299999999999,57.45,292.7199999999999,7.5,206.70000000000002,99.17,0.0,435.7000000000001,0.0,427.6000000000001,36.0
user_10227,0.0,0.0,0.0,112.43,120.92999999999999,47.07,0.0,0.0,13.62,0.0,0.0,89.76,0.0,19.259999999999998,416.48000000000013
user_10228,0.0,17.91,0.0,372.31,367.33,0.0,34.74,141.73,44.599999999999994,220.91,21.99,582.58,23.060000000000002,142.95,486.39
user_10229,0.0,0.0,0.0,49.35,46.2,0.0,0.0,0.0,0.0,0.0,0.0,9.55,0.0,0.0,29.65
user_1023,0.0,3.15,3.83,281.56,514.5199999999999,544.9399999999999,18.5,21.52,32.41,164.12,0.0,305.46000000000004,0.0,361.64000000000004,71.19
user_10231,0.0,391.26,0.0,2572.519999999999,575.85,215.44000000000003,118.82,44.519999999999996,142.48000000000002,567.43,0.0,169.65999999999997,1.33,162.76999999999995,1779.0600000000002
user_10232,0.0,8.61,15.69,171.9,162.68,15.17,6.84,0.0,0.0,308.99,0.0,45.470000000000006,0.0,93.22,0.0
user_10235,0.0,0.0,0.0,1210.07,0.0,0.0,0.0,0.0,0.0,72.34,0.0,20.0,0.0,20.42,0.0
user_10236,0.0,0.0,0.0,41.7,11.49,27.229999999999997,0.0,21.68,278.82,99.76,0.0,545.0500000000001,0.0,0.0,0.0
user_10237,0.0,0.0,0.0,0.0,82.28,0.0,24.99,0.0,0.0,0.0,0.0,30.27,0.0,0.0,0.0
user_10238,0.0,127.82000000000001,46.5,20.0,106.80000000000001,93.22999999999999,11.280000000000001,2.55,29.049999999999997,182.89999999999998,0.0,152.77,0.0,112.05,21.02
user_10239,0.0,0.0,0.0,309.97,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0
user_1024,0.0,0.0,0.0,1819.26,26.050000000000004,0.0,0.0,0.0,0.0,42.330000000000005,0.0,72.21999999999998,0.0,0.0,35.5
user_10240,0.0,9.04,0.0,1037.5100000000002,87.98000000000002,14.86,10.74,0.0,4.21,115.83000000000001,0.0,313.12000000000006,84.57,53.48,68.98
user_10241,21.28,526.3,0.0,593.37,2019.83,354.41999999999996,366.6799999999999,42.129999999999995,129.48999999999998,336.33,317.88,1791.4599999999987,54.71,523.0799999999999,64.09
user_10242,0.0,0.0,0.0,108.5,39.63,32.3,0.0,0.0,0.0,178.48000000000002,0.0,0.0,0.0,13.62,59.57
user_10243,0.0,0.0,2.04,0.0,82.35000000000001,37.27,46.79,20.0,0.0,232.88,0.0,188.20999999999998,0.0,0.0,0.0
user_10244,0.0,122.04,0.0,119.80000000000001,22.560000000000002,111.14000000000001,445.98999999999995,0.0,104.15,259.71000000000004,14.07,80.95,0.0,10.66,2004.16
user_10246,0.0,0.0,0.0,2665.3300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_10248,0.0,80.14,0.0,0.0,10.91,0.0,149.07999999999998,0.0,5.46,460.35999999999996,0.0,175.44,0.0,49.980000000000004,202.92999999999998
user_10249,0.0,0.0,0.0,62.12,5.95,0.0,0.0,0.0,0.0,0.0,22.13,161.21999999999997,0.0,5.98,19.82
user_1025,0.0,598.43,0.0,325.86,371.46999999999997,192.3,580.8800000000001,76.59,552.57,256.88,25.06,1785.99,0.0,138.76,78.96000000000001
user_10250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
user_10252,0.0,0.0,0.0,75.6,243.84,48.51,0.0,20.77,0.0,21.83,0.0,7.41,0.0,0.0,97.02
user_10254,0.0,0.0,0.0,563.39,102.47,138.72,0.0,0.0,0.0,0.0,46.81,19.439999999999998,0.0,0.0,0.0
user_10255,0.0,0.0,0.0,0.0,170.37,9.94,58.55,4.97,0.0,69.35,0.0,231.87,0.0,0.0,0.0
user_10256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.53,0.0,198.27999999999997,0.0,0.0,0.0
user_10257,0.0,0.0,0.0,0.17,13.16,0.0,6.9,0.0,1.92,8.6,0.0,3.4,0.0,0.0,0.0
user_10258,0.0,0.0,0.0,1643.13,101.94999999999999,0.0,0.0,0.0,0.0,169.75,0.0,173.68,0.0,0.0,25.56
user_10259,0.0,0.0,0.0,87.72,44.54,351.64,0.0,0.0,81.7,28.84,0.0,0.0,0.0,227.32,87.66
user_1026,0.0,0.0,0.0,289.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.37,0.0,0.0,0.0
user_10260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07,0.0,0.0,0.0,0.0,0.0
user_10261,0.0,110.09,0.0,194.66000000000003,433.86999999999995,111.86999999999999,8.530000000000001,0.0,13.420000000000002,142.81,0.0,65.11999999999999,0.0,49.21,446.43000000000006
user_10262,0.0,0.0,0.0,68.08,73.37,2.98,0.0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0
user_10265,0.0,7.96,0.0,51.06,82.0,35.35,0.0,5.12,0.0,0.0,0.0,165.9,0.0,24.580000000000002,97.74
user_10266,0.0,2.89,0.0,64.03,72.92,0.0,0.0,0.0,1.9,283.96,0.0,127.16999999999999,25.97,13.55,135.89
user_10267,0.0,88.21000000000001,0.0,0.0,115.05000000000001,22.77,11.7,0.0,3.32,145.16,0.0,221.91000000000003,0.0,25.05,173.51
user_10268,0.0,84.31,0.0,309.84999999999997,774.7600000000003,0.0,33.4,20.16,0.0,618.8100000000001,16.13,1965.8800000000006,79.89,567.21,978.29
user_10269,0.0,49.89999999999999,0.0,309.88,253.60999999999996,130.45000000000002,17.39,0.0,11.92,481.45,0.0,330.61,0.0,3.28,197.04000000000002
user_1027,9.32,76.08,0.0,382.98,408.74999999999994,243.26999999999998,0.0,0.0,490.87,450.48999999999995,133.81,126.73,0.0,187.83,1463.77
user_10270,0.0,0.0,0.0,0.0,4.8100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0
user_10271,0.0,22.98,3.14,0.0,19.92,6.77,11.35,0.0,0.0,4.44,0.0,60.82999999999999,0.0,66.43,0.0
user_10272,0.0,511.79999999999995,0.0,1873.0900000000001,986.8300000000007,387.70000000000005,704.4800000000001,124.60000000000001,75.67000000000002,2747.6599999999994,269.96999999999997,988.9100000000003,130.51000000000002,984.6899999999996,544.88
user_10273,0.0,33.87,0.0,42.55,76.93,0.0,0.0,0.0,13.62,0.0,0.0,67.67,0.0,2.81,0.0
user_10274,0.0,12.8,0.0,90.0,13.760000000000002,37.98,0.0,18.9,27.28,69.44,0.0,12.81,0.0,0.0,0.0
user_10275,0.0,22.14,0.0,157.54999999999998,638.9100000000001,23.97,151.95000000000002,0.0,115.35000000000001,734.21,0.0,1231.9799999999989,53.099999999999994,555.9699999999999,17.87
user_10276,0.0,90.4,0.0,302.2,1389.77,194.59,21.88,0.0,91.58,565.04,0.0,420.85,0.0,0.0,4627.990000000001
user_10277,0.0,9.14,5.15,0.0,191.78000000000003,56.08,26.18,2.12,3.4,390.14,0.0,113.21999999999996,0.0,0.0,0.0
user_10278,0.0,168.88,32.0,308.17,435.03000000000003,100.5,1082.7599999999998,257.83,96.36,1594.2399999999998,1176.52,1190.9400000000003,0.0,0.0,249.86999999999998
user_1028,0.0,690.8800000000001,0.0,881.1800000000001,339.47999999999996,304.33,36.59,0.0,171.79,707.1899999999999,154.71,347.23,0.0,40.239999999999995,102.13
user_10280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,0.0,0.0,0.0
user_10281,0.0,0.0,0.0,77.28,174.57,0.0,0.0,0.0,0.0,0.0,30.63,235.33,0.0,0.0,177.08
user_10282,0.0,0.0,0.0,289.3,1074.42,524.97,0.0,0.0,0.0,172.29,0.0,78.03,0.0,0.0,956.4199999999998
user_10283,0.0,62.84,0.0,1404.9099999999999,739.8299999999999,54.05,0.0,1.61,31.0,122.53,0.0,28.83,0.0,131.4,49.18
user_10284,0.0,0.0,0.0,365.84000000000003,756.28,157.8,67.0,0.0,5.38,115.83,0.0,306.82,0.0,48.1,491.00999999999993
user_10285,0.0,0.0,0.0,153.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53
user_10287,0.0,58.78999999999999,0.0,608.64,118.73,75.27,337.65000000000003,30.08,114.79999999999998,23.05,0.0,1012.4099999999999,0.0,106.61,11.91
user_10288,0.0,0.0,0.0,19.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_1029,0.0,18.15,0.0,353.71999999999997,322.60999999999996,127.31999999999998,15.82,4.7,32.0,236.59000000000003,0.0,480.73999999999995,0.0,8.280000000000001,176.0
user_10290,0.0,5.75,0.8,0.0,6.0,9.8,0.0,0.0,0.0,0.0,0.0,32.74,0.0,0.0,0.0
user_10291,0.0,0.0,0.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_10292,0.0,140.94,17.27,1149.2599999999998,219.65999999999997,31.92,102.39,127.17,93.79,936.7,0.0,523.38,11.91,116.35000000000005,1475.2299999999998
user_10293,0.0,417.36,0.0,229.83,4.81,0.0,12.46,1018.0800000000002,59.78,704.83,0.0,201.11999999999998,35.0,10.82,94.25
user_10296,0.0,0.0,0.0,0.0,62.13,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,2.55,0.0
user_10297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0
user_10298,0.0,0.0,0.0,681.56,100.78,0.0,532.51,0.0,100.72,944.5999999999999,145.45,74.8,0.0,32.61,415.65
user_103,0.0,0.0,0.0,0.0,139.27999999999997,14.39,0.0,0.0,0.0,4.48,0.0,288.27000000000004,0.0,4.01,544.5100000000001
user_1030,0.0,23.13,0.0,114.56000000000002,0.0,0.0,0.0,0.0,103.34,0.0,0.0,37.4,0.0,135.66000000000003,181.58
user_10300,0.0,0.0,0.0,323.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_10301,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.59,0.0,0.0,2.02,0.0,17.009999999999998,0.0
user_10302,0.0,0.0,0.0,0.0,114.62,0.0,4.24,0.0,0.0,715.41,17.44,56.870000000000005,0.0,19.189999999999998,201.16000000000003
user_10303,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,45.17,0.0,82.96999999999998,0.0,2.9,0.0
user_10304,0.0,7.4,0.0,161.55999999999997,201.48000000000002,15.549999999999999,44.370000000000005,0.0,66.49,181.76999999999998,0.0,193.58999999999997,10.84,52.31,13.95
user_10306,0.0,21.25,0.0,0.0,3.52,1.65,0.0,0.0,15.18,1.52,0.0,48.68000000000001,13.66,0.0,27.84
user_10307,0.0,0.0,0.0,24.07,33.8,5.87,0.0,0.0,0.0,35.03,0.0,10.78,0.0,0.0,0.0
user_10308,0.0,328.13,0.0,93.61,334.96000000000004,0.0,0.0,0.0,16.66,109.54,0.0,82.86999999999999,0.0,0.0,656.48
user_10309,0.0,36.39,0.0,148.66000000000003,717.2399999999998,0.0,34.13,0.0,27.4,22.27,0.0,1199.87,0.0,0.0,646.34
user_1031,0.0,0.0,0.0,118.22,0.43,104.29,0.0,0.0,0.0,38.37,0.0,38.08,0.0,51.06,0.0
user_10310,0.0,9.11,0.0,195.05,42.03,62.209999999999994,46.010000000000005,658.4200000000001,82.17000000000002,18.7,0.0,222.33,34.24,0.0,0.0
user_10311,0.0,0.0,0.0,161.94,139.83999999999997,0.0,0.0,6.33,62.66,101.13,0.0,63.56999999999999,0.0,0.0,0.0
user_10313,0.0,0.0,56.44,8.95,16.09,0.0,60.74,0.0,0.0,10.38,0.0,37.36,0.0,0.0,0.0
user_10315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0
user_10316,0.0,0.0,0.0,260.36,414.90999999999997,78.05,29.32,0.0,26.889999999999997,44.330000000000005,0.0,207.72000000000003,0.0,198.07,123.93
user_10317,0.0,38.37,0.0,7.03,1122.88,104.5,68.46000000000001,3098.93,3163.36,2441.19,0.0,358.98,0.0,217.81,8224.42
user_10319,0.0,24.32,0.0,605.51,170.48,30.94,0.0,0.0,99.5,83.51,0.0,81.72,0.0,125.49,326.25
user_1032,0.0,0.0,0.0,0.0,38.11,0.0,0.0,0.0,34.73,67.68,0.0,13.27,0.0,0.0,0.0
user_10320,0.0,17.7,34.04,665.9599999999998,912.4,508.9299999999999,90.75999999999999,0.0,259.53,603.12,0.0,82.1,21.23,246.72,118.77
user_10321,0.0,0.0,0.0,42.73,27.36,152.31,4.91,0.0,0.0,81.3,0.0,0.0,0.0,0.0,396.64
user_10322,0.0,0.0,0.0,3.34,113.67,0.0,0.0,0.0,2317.9799999999996,354.67999999999995,0.0,2758.45,2.55,67.09,180.43
user_10325,33.9,128.26,0.0,572.1800000000001,940.68,100.75999999999999,124.62,119.61999999999999,1556.3999999999999,373.31999999999994,0.0,886.8100000000001,0.0,164.04,1115.54
user_10326,0.0,0.0,0.0,0.0,165.70000000000005,25.53,2.44,0.0,0.0,0.0,0.0,11.74,0.0,0.0,3.91
user_10327,0.0,19.49,0.0,46.72,155.23,45.95,220.26,0.0,237.78,365.99999999999994,0.0,151.14000000000001,0.0,0.0,0.0
user_1033,0.0,0.0,0.0,1022.3499999999999,27.35,29.54,0.0,0.0,0.0,0.0,0.0,63.19,0.0,21.36,155.17000000000002
user_10330,0.0,0.0,0.0,289.37,303.92999999999995,108.74000000000001,10.2,51.69,285.11,211.82999999999998,0.0,695.81,0.0,0.0,22.32
user_10331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0
user_10332,0.0,14.04,0.0,2.92,0.0,0.0,0.0,0.0,0.0,41.7,0.0,22.89,0.0,9.57,964.99
user_10333,0.0,0.0,0.0,0.0,31.32,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,80.68
user_10335,0.0,0.0,10.21,280.84000000000003,201.58,0.0,0.0,0.0,0.0,425.96999999999997,0.0,68.49,0.0,17.7,0.0
user_10336,0.0,72.4,0.0,872.5400000000001,855.4300000000002,0.0,0.0,8.34,240.17000000000002,276.31999999999994,205.31,731.31,0.0,359.33,670.28
user_10337,0.0,47.410000000000004,0.0,113.15,150.63,27.21,22.63,17.83,67.42999999999999,356.59000000000003,0.0,153.5,0.0,21.330000000000002,1.92
user_10339,0.0,0.0,0.0,89.57000000000001,0.0,0.95,2.75,0.0,55.67000000000001,14.44,0.0,234.13,0.0,5.75,0.0
user_1034,0.0,0.0,0.0,342.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_10340,0.0,97.78999999999999,0.0,858.71,1836.2199999999996,1543.2699999999998,62.61,7.19,423.18,879.7700000000001,19.15,1106.7400000000002,68.09,114.74000000000005,1018.35
user_10341,0.0,0.0,0.0,85.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
user_10342,0.0,0.0,0.0,706.6,25.15,36.43,0.0,0.0,0.0,0.0,0.0,12.2,0.0,19.9,0.0
user_10343,0.0,0.0,0.0,0.0,72.03999999999999,30.84,0.0,0.0,10.64,0.0,0.0,0.0,0.0,6.9,36.7
user_10344,0.0,7.24,0.0,65.87,37.75,0.0,2.16,0.0,0.0,30.89,0.0,5.359999999999999,0.0,102.04999999999998,0.0
user_10345,0.0,8.43,0.0,502.92999999999995,154.83,19.9,38.83,12.77,0.0,211.07,0.0,561.7900000000001,0.0,273.4,150.08
user_10347,0.0,0.0,0.0,2835.2,88.23,17.59,10.690000000000001,10.33,5.96,63.5,0.0,487.19,0.0,96.34,57.64
user_10349,0.0,48.49,0.0,68.05,123.39000000000001,0.0,7.180000000000001,0.0,0.0,16.88,20.0,48.480000000000004,0.0,273.2,463.79999999999995
user_1035,0.0,0.0,0.0,64.56,0.0,16.619999999999997,0.0,0.0,0.0,157.48000000000002,0.0,48.22,0.0,1.79,0.0
user_10350,0.0,0.0,0.0,2201.1099999999997,239.52999999999997,658.4799999999999,4.67,21.27,60.699999999999996,390.36,91.4,612.6099999999998,0.0,89.33,250.45999999999998
user_10351,0.0,36.28,0.0,639.41,252.39999999999998,136.85999999999999,1.61,5.58,45.34,242.11,342.22,181.45,360.90000000000003,51.73999999999999,369.52
user_10352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0
user_10353,0.0,116.11,0.0,455.27,323.11999999999995,35.519999999999996,62.019999999999996,1.14,67.91000000000001,1175.88,0.26,502.1399999999999,0.0,77.92999999999999,880.5299999999999
user_10354,0.0,0.0,0.0,187.98000000000002,40.199999999999996,54.0,28.88,116.37,8.28,0.0,0.0,148.84999999999997,0.0,7.1,0.0
user_10356,0.84,218.75,0.0,212.92,192.31,14.419999999999998,7.29,0.0,283.22,612.79,0.0,42.61,0.0,214.77000000000004,484.11
user_10357,0.0,0.0,0.0,0.0,12.18,44.25,0.0,0.0,0.0,0.0,0.0,25.07,0.0,0.0,0.0
user_10358,0.0,46.81,0.0,0.0,188.91000000000003,127.68,0.0,0.0,0.0,388.09000000000003,126.21000000000001,98.47,0.0,0.0,119.7
user_10359,0.0,208.35999999999996,0.0,16.04,0.0,0.0,0.0,0.0,0.0,10.760000000000002,0.0,209.03,0.0,0.0,0.0
user_10361,0.0,5.96,0.0,77.44,71.89,73.62,0.0,0.0,148.07999999999998,31.03,0.0,322.68,0.0,6.46,149.19
user_10362,0.0,0.0,0.0,124.72,77.56000000000002,24.93,0.0,0.0,18.89,38.77,0.0,41.83,0.0,116.80999999999999,173.8
user_10363,0.0,13.41,87.96,2125.519999999999,207.5,0.0,97.87,43.400000000000006,22.9,215.58,0.0,373.4100000000001,0.0,137.87,1.11
user_10365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.62,0.0,0.0,0.0,0.0,0.0
user_10366,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_10367,0.0,0.0,0.0,4.95,84.52,0.0,14.5,0.0,0.0,0.0,0.0,95.74,0.0,0.0,0.0
user_10368,0.0,0.0,0.0,825.5300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_10369,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,63.8,30.96,0.0,159.45,0.0,0.0,240.93
user_10370,0.0,8.03,0.0,106.31,212.20999999999992,2.39,9.67,27.759999999999998,42.15000000000001,13.96,0.0,94.17999999999998,0.0,92.58,123.4
user_10371,0.0,0.0,0.0,195.74,91.93,12.77,3.36,0.0,51.32,29.43,0.0,27.82,0.0,0.0,351.06
user_10373,0.0,0.0,0.0,158.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_10374,0.0,59.7,0.0,409.98,1017.77,241.6,0.0,0.0,30.0,0.0,0.0,384.56,0.0,7.8,0.0
user_10375,0.0,43.83,0.0,449.14,0.0,0.0,0.0,0.0,39.739999999999995,7.63,0.0,673.44,0.0,0.0,340.87
user_10376,0.0,0.0,0.0,0.0,545.66,35.99,0.0,0.0,0.0,14.73,0.0,398.20000000000005,0.0,11.14,74.39
user_10377,0.0,0.0,0.0,693.58,0.0,0.0,0.0,0.0,0.0,61.09,0.0,0.0,0.0,0.0,0.0
user_10378,0.0,0.0,0.0,597.76,50.75,9.0,0.0,32.14,23.16,8.799999999999999,0.0,74.61000000000001,0.0,55.1,253.46
user_1038,0.0,0.0,0.0,0.0,23.939999999999998,0.0,59.57,220.6,0.0,0.0,0.0,48.98,0.0,0.0,0.0
user_10380,0.0,446.96000000000004,0.0,755.63,208.32999999999998,0.0,0.0,32.010000000000005,2.61,17.39,0.0,154.92,0.0,43.38999999999999,197.52999999999997
user_10381,17.64,110.44999999999999,17.0,231.62,628.0999999999999,420.16,120.20000000000002,240.64000000000001,191.08999999999997,259.66,100.0,1948.3299999999997,33.269999999999996,129.81,497.52000000000004
user_10382,0.0,0.0,0.0,0.0,14.89,35.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_10383,0.0,0.0,0.0,98.67,264.7,0.0,0.0,0.0,10.73,197.59000000000003,21.25,283.15,0.0,60.94,197.22
user_10385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.4,0.0
user_10386,0.0,0.0,0.0,0.0,0.0,1370.2199999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_10387,0.0,0.0,0.0,619.8500000000001,170.15,67.34,413.47,1247.2,1843.25,381.69,0.0,1077.91,141.29,33.0,34.7
user_10388,0.0,0.0,0.0,102.13,15.22,0.0,0.0,0.0,9.07,0.0,0.0,21.450000000000003,0.0,0.0,0.0
user_10389,0.0,16.8,0.0,472.38000000000005,30.129999999999995,0.0,0.0,0.0,3.47,0.0,0.0,17.15,0.0,0.0,0.0
user_10391,0.0,8.85,0.0,1269.37,28.13,187.27,23.24,510.64,0.0,15.88,0.0,200.12,0.0,0.77,21.1
user_10392,0.0,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,0.0,0.0,0.0
user_10393,0.0,0.0,0.0,98.65,239.66,139.32,0.0,8.09,24.68,192.94,0.0,42.59,0.0,166.7,268.92999999999995
user_10394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,0.0,21.79,0.0,32.7,0.0
user_10395,0.0,0.0,0.0,0.0,354.34000000000003,288.4999999999999,4.99,6.7,45.33,70.1,0.0,388.5399999999999,0.0,30.31,295.03
user_10396,0.0,23.09,0.0,227.48999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_10397,0.0,0.0,0.0,76.59,81.5,0.0,0.0,0.0,44.980000000000004,21.36,0.0,171.33,0.0,22.900000000000002,105.32000000000001
user_10398,0.0,4.35,0.0,859.4300000000001,591.6500000000001,189.36999999999998,38.01,0.0,284.63000000000005,228.97,20.92,530.9699999999998,0.0,29.75,514.33
user_10399,0.0,0.0,0.0,10.0,324.06999999999994,27.0,71.15,0.0,7.0,43.0,0.0,177.32,0.0,51.400000000000006,23.0
user_104,0.0,0.0,0.0,0.0,81.97999999999999,0.0,0.0,0.0,0.0,0.0,0.0,31.69,0.0,0.0,644.65
user_10400,0.0,0.0,0.0,0.0,22.79,8.51,0.0,0.0,0.0,7.8,0.0,0.0,0.0,19.51,107.36
user_10402,0.0,14.91,0.0,217.98000000000002,1.61,0.0,0.0,0.0,88.88,2.44,0.0,105.85000000000001,0.0,11.49,68.18
user_10403,0.0,0.0,0.0,19.89,9.28,20.77,0.0,0.0,61.28,2.58,0.0,54.14,0.0,28.990000000000002,38.3
user_10404,0.0,0.0,0.0,0.0,778.8900000000002,58.809999999999995,184.89000000000001,41.44,53.09,901.5400000000002,0.0,400.51000000000005,0.0,66.2,149.64999999999998
user_10405,0.0,56.69,0.0,1314.6399999999999,599.0799999999999,14.95,117.0,0.0,658.04,941.52,0.0,221.33,24.37,460.26999999999987,2637.31
user_10406,0.0,0.0,0.0,171.69,102.58000000000001,77.62,81.16,9.96,10.809999999999999,0.0,0.0,129.09,0.0,56.730000000000004,0.0
user_10407,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,12.44,0.0,7.64,0.0
user_10408,0.0,10.81,0.0,85.11000000000001,34.91,0.0,0.0,17.02,8.71,61.41,0.0,48.47000000000001,0.0,0.0,0.0
user_10409,0.0,0.0,0.0,15.96,212.9,156.67,0.0,0.0,0.0,0.0,0.0,10.92,0.0,483.85,545.07
user_1041,0.0,17.46,37.879999999999995,254.10000000000002,1448.8700000000013,134.39999999999998,137.99,9.44,115.97999999999999,203.54000000000002,0.0,113.47000000000001,0.0,329.21999999999997,492.71
user_10410,0.0,0.0,0.0,0.0,90.14999999999999,584.3199999999999,0.0,20.04,194.04,124.58000000000001,0.0,258.0,29.07,0.0,595.87
user_10411,0.0,18.3,0.0,0.0,147.75,144.43,78.77,0.0,0.0,0.0,151.49,35.72,0.0,75.57,177.87
user_10412,0.0,0.0,0.0,0.0,14.379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.4699999999999998,0.0,0.0,0.0
user_10414,0.0,0.0,0.0,46.42,49.36,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,5.46,24.37
user_10415,0.0,97.93,0.0,165.38,567.1899999999999,223.87,0.0,0.0,0.0,0.0,0.0,24.729999999999997,0.0,2.91,0.0
user_10416,0.0,11.62,0.0,476.59,120.16999999999999,0.0,74.03999999999999,395.61999999999995,0.0,104.59,68.04,53.809999999999995,0.0,0.0,0.0
user_10417,0.0,0.0,0.0,0.0,352.99,0.0,0.0,0.0,0.0,502.52,0.0,331.21999999999997,0.0,0.0,0.0
user_10418,0.0,0.0,0.0,16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.82,0.0
user_10419,0.0,36.93,1.45,42.55,31.490000000000002,31.189999999999998,3.23,0.0,0.0,36.34,0.0,126.71,0.0,6.64,0.0
user_1042,2.67,1.7,1.0,122.55000000000001,116.17,47.269999999999996,14.46,3.6599999999999997,54.83,61.59,0.0,55.68,0.0,62.57,138.69
user_10420,0.0,0.0,0.0,162.01,49.16,13.12,0.0,0.0,0.0,0.0,0.0,0.0,41.22,19.51,12.7
