,user_id,user_settings_crypto_unlocked,attributes_notifications_marketing_push,attributes_notifications_marketing_email,new_num_contacts,new_age,gb,pl,fr,ie,ro,es,lt,pt,mt,de,ch,cz,it,gr,cy,other_country,paid
255,user_255,0,1.0,1.0,4,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,user_256,0,1.0,0.0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,user_257,0,1.0,1.0,5,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258,user_258,0,1.0,1.0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
259,user_259,0,1.0,1.0,20,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,user_260,1,1.0,1.0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
261,user_261,0,1.0,1.0,4,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,user_262,0,1.0,0.0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,user_263,1,1.0,1.0,47,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264,user_264,0,1.0,1.0,10,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,user_265,0,1.0,1.0,47,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
266,user_266,0,1.0,0.0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,user_267,1,1.0,1.0,3,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,user_268,0,1.0,1.0,6,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,user_269,0,0.0,0.0,28,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270,user_270,0,1.0,1.0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,user_271,0,1.0,1.0,18,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,user_272,0,1.0,1.0,6,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273,user_273,0,1.0,1.0,12,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,user_274,1,1.0,1.0,6,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,user_275,0,1.0,1.0,18,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,user_276,0,1.0,1.0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,user_277,0,1.0,1.0,15,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,user_278,0,1.0,1.0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,user_279,0,1.0,1.0,16,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,user_280,0,1.0,1.0,47,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,user_281,0,1.0,1.0,9,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,user_282,0,1.0,1.0,47,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
283,user_283,0,1.0,1.0,47,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
284,user_284,0,1.0,0.0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,user_285,0,1.0,1.0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,user_286,0,1.0,1.0,17,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,user_287,0,1.0,1.0,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288,user_288,1,1.0,1.0,15,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289,user_289,0,1.0,1.0,0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
290,user_290,0,1.0,1.0,3,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,user_291,1,1.0,1.0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,user_292,0,1.0,1.0,47,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293,user_293,0,1.0,1.0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,user_294,1,1.0,1.0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,user_295,1,1.0,1.0,5,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
296,user_296,1,1.0,1.0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297,user_297,0,1.0,1.0,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
298,user_298,0,1.0,0.0,29,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
299,user_299,0,1.0,1.0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,user_300,0,1.0,1.0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,user_301,0,1.0,1.0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,user_302,0,1.0,1.0,11,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
303,user_303,0,1.0,1.0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,user_304,0,1.0,1.0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,user_305,0,1.0,1.0,13,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
306,user_306,0,1.0,1.0,5,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
307,user_307,1,1.0,1.0,15,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
308,user_308,1,1.0,1.0,25,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
309,user_309,0,1.0,1.0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,user_310,0,1.0,1.0,12,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
311,user_311,0,1.0,1.0,47,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
312,user_312,1,1.0,1.0,7,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,user_313,0,1.0,1.0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,user_314,0,1.0,1.0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,user_315,0,0.0,1.0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
316,user_316,0,1.0,1.0,4,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,user_317,0,1.0,1.0,4,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,user_318,0,1.0,1.0,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,user_319,0,0.0,0.0,47,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
320,user_320,0,1.0,1.0,0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,user_321,0,1.0,1.0,19,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,user_322,0,1.0,1.0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,user_323,0,1.0,1.0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
324,user_324,0,1.0,1.0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,user_325,0,1.0,1.0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
326,user_326,0,1.0,1.0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,user_327,0,1.0,1.0,23,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,user_328,0,1.0,1.0,39,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,user_329,0,0.0,0.0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,user_330,0,1.0,1.0,4,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,user_331,0,1.0,1.0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,user_332,0,1.0,1.0,4,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333,user_333,0,1.0,1.0,16,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334,user_334,0,0.0,1.0,4,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,user_335,0,1.0,1.0,11,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,user_336,0,1.0,1.0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,user_337,1,1.0,1.0,17,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338,user_338,0,1.0,1.0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,user_339,0,1.0,1.0,47,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340,user_340,0,1.0,1.0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,user_341,0,1.0,1.0,2,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,user_342,0,1.0,1.0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,user_343,0,1.0,0.0,12,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,user_344,1,1.0,0.0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
345,user_345,1,1.0,1.0,6,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,user_346,0,1.0,1.0,17,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,user_347,0,1.0,1.0,47,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,user_348,0,1.0,0.0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,user_349,0,1.0,1.0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,user_350,0,1.0,1.0,26,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
351,user_351,0,1.0,1.0,12,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,user_352,0,1.0,1.0,44,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353,user_353,0,1.0,1.0,13,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
354,user_354,1,0.0,1.0,2,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,user_355,0,1.0,1.0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,user_356,1,1.0,1.0,47,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,user_357,1,1.0,1.0,23,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
358,user_358,0,0.0,1.0,29,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
359,user_359,0,1.0,1.0,26,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
360,user_360,0,1.0,1.0,34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,user_361,1,1.0,1.0,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,user_362,0,1.0,0.0,8,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,user_363,0,1.0,1.0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,user_364,0,1.0,1.0,19,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,user_365,0,1.0,0.0,47,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,user_366,0,1.0,1.0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,user_367,0,1.0,1.0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
368,user_368,0,1.0,1.0,31,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
369,user_369,0,1.0,1.0,7,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
370,user_370,0,1.0,1.0,14,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
371,user_371,0,1.0,1.0,31,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372,user_372,0,1.0,1.0,47,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
373,user_373,0,0.0,1.0,12,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,user_374,0,1.0,1.0,16,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375,user_375,0,1.0,0.0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
376,user_376,0,1.0,1.0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,user_377,0,1.0,1.0,15,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378,user_378,0,1.0,1.0,1,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,user_379,0,1.0,1.0,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380,user_380,1,1.0,1.0,37,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,user_381,0,1.0,1.0,8,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,user_382,0,1.0,1.0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,user_383,0,1.0,1.0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,user_384,0,1.0,1.0,33,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385,user_385,0,1.0,1.0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,user_386,0,1.0,0.0,15,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,user_387,0,1.0,1.0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
388,user_388,0,1.0,1.0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389,user_389,1,1.0,1.0,26,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,user_390,0,1.0,1.0,47,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,user_391,1,1.0,0.0,2,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
392,user_392,1,1.0,1.0,2,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,user_393,0,1.0,1.0,11,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,user_394,0,1.0,1.0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,user_395,1,1.0,1.0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,user_396,1,1.0,1.0,23,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
397,user_397,0,1.0,1.0,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,user_398,0,1.0,0.0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,user_399,0,1.0,1.0,4,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,user_400,0,1.0,1.0,9,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401,user_401,0,1.0,1.0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,user_402,0,1.0,1.0,19,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
403,user_403,0,1.0,0.0,47,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
404,user_404,0,1.0,1.0,47,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
405,user_405,1,0.0,1.0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
406,user_406,0,1.0,1.0,45,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407,user_407,0,1.0,1.0,13,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,user_408,0,1.0,1.0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
409,user_409,0,1.0,1.0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,user_410,0,1.0,1.0,47,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
411,user_411,0,1.0,1.0,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,user_412,0,1.0,0.0,7,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,user_413,0,1.0,1.0,45,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,user_414,0,0.0,1.0,44,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,user_415,0,1.0,1.0,17,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416,user_416,0,1.0,1.0,27,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,user_417,1,1.0,1.0,8,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,user_418,0,1.0,0.0,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,user_419,0,1.0,1.0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,user_420,0,1.0,1.0,11,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
421,user_421,0,0.0,0.0,12,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
422,user_422,1,1.0,1.0,19,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,user_423,0,1.0,1.0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,user_424,0,1.0,1.0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
425,user_425,0,1.0,1.0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,user_426,0,1.0,1.0,31,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,user_427,1,0.0,1.0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,user_428,1,1.0,1.0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,user_429,0,0.0,1.0,9,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
430,user_430,1,1.0,1.0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
431,user_431,1,1.0,1.0,21,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432,user_432,0,1.0,1.0,13,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,user_433,0,1.0,1.0,25,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,user_434,0,1.0,1.0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,user_435,0,1.0,1.0,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,user_436,1,1.0,1.0,4,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
437,user_437,0,1.0,1.0,6,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,user_438,0,1.0,1.0,47,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
439,user_439,0,1.0,1.0,0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,user_440,1,1.0,1.0,10,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,user_441,0,1.0,1.0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,user_442,0,1.0,1.0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,user_443,1,1.0,1.0,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,user_444,0,0.0,1.0,3,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
445,user_445,0,1.0,1.0,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,user_446,0,1.0,1.0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,user_447,0,0.0,0.0,14,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
448,user_448,0,1.0,1.0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,user_449,0,1.0,1.0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
450,user_450,0,1.0,1.0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,user_451,0,1.0,1.0,9,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,user_452,1,1.0,1.0,15,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,user_453,0,1.0,0.0,1,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,user_454,0,1.0,1.0,9,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
455,user_455,0,0.0,1.0,13,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
456,user_456,0,1.0,1.0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
457,user_457,1,1.0,1.0,2,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,user_458,0,1.0,1.0,4,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,user_459,0,1.0,1.0,36,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
460,user_460,0,1.0,1.0,17,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461,user_461,0,1.0,0.0,47,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462,user_462,0,0.0,1.0,32,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,user_463,0,1.0,1.0,47,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
464,user_464,0,1.0,1.0,4,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
465,user_465,0,1.0,0.0,47,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
466,user_466,0,1.0,1.0,16,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,user_467,0,1.0,1.0,40,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
468,user_468,1,1.0,1.0,47,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
469,user_469,0,1.0,1.0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,user_470,0,1.0,1.0,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,user_471,1,1.0,1.0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,user_472,1,1.0,1.0,5,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,user_473,1,1.0,1.0,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
474,user_474,0,1.0,1.0,3,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,user_475,1,1.0,1.0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
476,user_476,0,1.0,1.0,42,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
477,user_477,1,1.0,0.0,7,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
478,user_478,0,1.0,1.0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,user_479,0,1.0,1.0,5,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,user_480,0,1.0,1.0,8,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
481,user_481,0,1.0,0.0,47,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
482,user_482,0,1.0,0.0,26,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,user_483,0,1.0,1.0,42,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
484,user_484,0,1.0,1.0,47,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
485,user_485,1,1.0,1.0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,user_486,0,1.0,1.0,11,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,user_487,0,1.0,1.0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,user_488,1,1.0,1.0,2,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489,user_489,1,1.0,1.0,8,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490,user_490,0,1.0,1.0,5,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,user_491,0,1.0,1.0,25,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
492,user_492,1,1.0,1.0,14,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,user_493,0,1.0,1.0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,user_494,0,1.0,1.0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,user_495,0,1.0,1.0,7,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,user_496,0,1.0,1.0,8,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
497,user_497,0,1.0,1.0,0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,user_498,0,1.0,1.0,14,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,user_499,0,0.0,0.0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
500,user_500,0,1.0,1.0,47,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,user_501,0,1.0,0.0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,user_502,0,1.0,1.0,2,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,user_503,0,0.0,0.0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,user_504,0,1.0,1.0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
505,user_505,1,1.0,0.0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,user_506,1,1.0,1.0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,user_507,0,1.0,1.0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
508,user_508,1,1.0,1.0,11,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,user_509,0,1.0,1.0,9,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
510,user_510,0,1.0,1.0,8,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
511,user_511,0,1.0,1.0,16,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
